6-Nov-25,15:54:56,,,GROSS MARGIN BY SALESPERSON,,,,,,,,,,
SC8244,1/24/2025,SRVCE,5924,AMERICAN/ INTERSTATE SIGN CRAFTERS,90,0,90,100,,1,PETCO - AMERICAN/ INTERSTATE SIGN CRAFTERS,DES MOINES,IA,
SC8248,2/4/2025,SRVCE,5924,AMERICAN/ INTERSTATE SIGN CRAFTERS,125,394.68,-269.68,-215.74,,5,PETCO - AMERICAN/INTERSTATE SIGNCRAFTERS,DES MOINES,IA,
SC8250,1/17/2025,SRVCE,3205,STRATUS,0,1745.98,-1745.98,,,61,WALMART - STRATUS UNLIMITED,AMES,IA,
SC8258,1/29/2025,SRVCE,3205,STRATUS,0,240.24,-240.24,,,61,WALMART - STRATUS UNLIMITED,AMES,IA,
SC8266,2/13/2025,SRVCE,37100,DREES CO.,0,240.24,-240.24,,,DEFAULT,DREES CO.,Carroll,IA,
SC8277,2/20/2025,SRVCE,6104,LUMINEO SIGNS.,247.5,237.34,10.16,4.11,,3,HOMEGROWN - LUMINOUS NEON,WEST DES MOINES,IA,
SC8287,3/14/2025,SRVCE,2460,DOWNING INC.,0,140.66,-140.66,,,29,VIBRANT INSURANCE - DOWNING,WEST DES MOINES,IA,
SC8288,3/14/2025,SRVCE,6335,WORLD LIQUOR & TOBACCO + VAPORS,180,143,37,20.56,,DEFAULT,WORLD LIQUOR & TOBACCO + VAPORS,AMES,IA,
SC8310,3/24/2025,SRVCE,6294,NEBRASKA FURNITURE MART,0,1182.69,-1182.69,,,DEFAULT,NEBRASKA FURNITURE MART,CLIVE,IA,
SC8318,3/31/2025,SRVCE,2209,HUBBELL REALTY,0,879.56,-879.56,,,36,EDENCREST AT ADEL - HUBBELL REALTY,ADEL,IA,
SC8329,4/4/2025,SRVCE,6316,BEISSER LUMBER COMPANY,0,196.63,-196.63,,,DEFAULT,BEISSER LUMBER COMPANY,JOHNSTON,IA,
SC8351,4/28/2025,SRVCE,6273,COAST SIGN,438.84,160.88,277.96,63.34,,5,TIAA- COAST SIGNS INC.,AMES,IA,
SC8371,5/28/2025,SRVCE,2830,EYCHANER PROPERTIES,300,203.14,96.86,32.29,,2,EYCHANER PROPERTIES,DES MOINES,IA,
SC8381,6/6/2025,SRVCE,5395,PAGLIAI'S PIZZA,300,214.5,85.5,28.5,,DEFAULT,PAGLIAI´S PIZZA,JOHNSTON,IA,
SC8382,5/29/2025,SRVCE,4191,ROUTE 69 VAPOR,0,89.38,-89.38,,,DEFAULT,ROUTE 69 VAPOR,DES MOINES,IA,
SC8383,5/30/2025,SRVCE,4059,TEXAS ROAD HOUSE GRILL,264.78,187.21,77.57,29.3,,DEFAULT,TEXAS ROAD HOUSE GRILL,JOHNSTON,IA,
SC8389,6/18/2025,SRVCE,4059,TEXAS ROAD HOUSE GRILL,346,246.39,99.61,28.79,,DEFAULT,TEXAS ROAD HOUSE GRILL,JOHNSTON,IA,
SC8416,8/4/2025,SRVCE,5924,AMERICAN/ INTERSTATE SIGN CRAFTERS,175,177.63,-2.63,-1.5,,1,PETCO - AMERICAN/ INTERSTATE SIGN CRAFTERS,DES MOINES,IA,
SC8434,9/10/2025,SRVCE,5924,AMERICAN/ INTERSTATE SIGN CRAFTERS,300,415.22,-115.22,-38.41,,6,HOME DEPOT - AMERICAN/INTERSTATE SIGNS,ANKENY,IA,
SC8462,9/22/2025,SRVCE,4813,DES MOINES PUBLIC SCHOOLS,3218.76,2499.15,719.61,22.36,,4,MCKEE ELEMENTARY-DMPS,DES MOINES,IA,
SC8467,9/22/2025,SRVCE,6284,PARK AVENUE CHRISTIAN CHURCH,0,97.25,-97.25,,,DEFAULT,PARK AVENUE CHRISTIAN CHURCH,DES MOINES,IA,
SC8474,10/6/2025,SRVCE,2958,EYCHANER PROPERTIES,0,48.62,-48.62,,,2,EYCHANER PROPERTIES,DES MOINES,IA,
SC8478,10/3/2025,SRVCE,6368,ARTWORKS STUDIO,0,719.94,-719.94,,,DEFAULT,ARTWORKS STUDIO,CARROLL,IA,
SC8487,10/29/2025,SRVCE,5497,DES MOINES PUBLIC SCHOOLS / FACILITY SERVICES,1068.75,765.73,303.02,28.35,,22,HANAWALT ELEMENTARY SCHOOL - DMPS,DES MOINES,IA,
SC8501,10/28/2025,SRVCE,5791,VAN WALL EQUIPMENT,514.95,300.3,214.65,41.68,,9,VAN WALL EQUIPMENT - JOHN DEERE,MARSHALLTOWN,IA,
SC8505,10/30/2025,SRVCE,6389,ANKENY FREE CHURCH OFFICE,150,105.97,44.03,29.35,,DEFAULT,ANKENY FREE CHURCH OFFICE,ANKENY,IA,
,,SRVCE,,Product Totals,9462.06,14612.04,-5149.98,-54.43,0,,,,,
,,,,,,,,,,,,,,
12131,11/5/2024,SURVEY,5109,SERIGRAPHICS SIGN SYSTEM,300,85.8,214.2,71.4,,3,The Meridian - Serigraphics,Des Moines,IA,
12231,1/20/2025,SURVEY,3010,PATTISONID,400,137.28,262.72,65.68,,28,United Rentals ,Des Moines,IA,
12307,3/24/2025,SURVEY,6339,MARTIN'S AUTO DETAILS PLUS,575,375.38,199.62,34.72,,DEFAULT,Martin´s Auto Details Plus,Denison,IA,
12461,8/11/2025,SURVEY,6366,THE BACK NINE,300,253.75,46.25,15.42,,DEFAULT,The Back Nine,Ankeny,IA,
12486,7/21/2025,SURVEY,5258,PATTISONID,300,406,-106,-35.33,,20,Select Suites - Pattison ID,West Des Moines,IA,
12528,8/25/2025,SURVEY,6078,SPECTRUM SIGN SYSTEMS,275,53.86,221.14,80.41,,3,Braun Intertec,Urbandale,IA,
12563,9/22/2025,SURVEY,6389,ANKENY FREE CHURCH OFFICE,250,81.04,168.96,67.58,,DEFAULT,Ankeny Free Church Office,Ankeny,IA,
12566,10/13/2025,SURVEY,6390,SILICON SIGNS(BILLING),300,467.52,-167.52,-55.84,290.65,1,Crumbl - Silicon Signs,Ames,IA,
12591,10/7/2025,SURVEY,4053,STORAGE MART,250,64.83,185.17,74.07,,9,STORAGE MART #1054,DES MOINES,IA,
12592,10/20/2025,SURVEY,6390,SILICON SIGNS(BILLING),250,81.04,168.96,67.58,293,2,Crumbl - Silicon Signs,Ankeny,IA,
12598,10/9/2025,SURVEY,5300,AMERICAN STATE BANK,250,129.66,120.34,48.14,,DEFAULT,AMERICAN STATE BANK,Osceola,IA,
12609,10/20/2025,SURVEY,6390,SILICON SIGNS(BILLING),300,89.35,210.65,70.22,,3,Crumbl - Silicon Signs,West Des Moines,IA,
12612,10/20/2025,SURVEY,4053,STORAGE MART,250,454.9,-204.9,-81.96,,2,STORAGE MART,DES MOINES,IA,
,,SURVEY,,Product Totals,4000,2680.41,1319.59,32.99,583.65,,,,,
,,,,,,,,,,,,,,
11364,4/10/2025,VINYL,3192,WINDSTAR LINES  INC.,1553.47,712.36,841.11,54.14,,DEFAULT,"WINDSTAR LINES, INC.",DES MOINES,IA,
12012,1/8/2025,VINYL,37100,DREES CO.,128,104.83,23.17,18.1,,1,Drees Company - Ecowater Systems,Carroll,IA,
12127,11/7/2024,VINYL,6274,GUARDIAN TORNADO & SAFE ROOMS LLC,1066.23,451.72,614.51,57.63,,DEFAULT,Guardian Tornado & Safe Rooms LLC,Johnston,IA,
12138,11/13/2024,VINYL,5263,HAZ-MAT RESPONSE INC.,262.61,64.39,198.22,75.48,,DEFAULT,Haz-mat Response Inc.,Grimes,IA,
12215,12/30/2024,VINYL,6040,7B BUILDING & DEVELOPMENT,100,10.49,89.51,89.51,,2,Champion Xpress Carwash,Des Moines,IA,
12215,12/30/2024,VINYL,6040,7B BUILDING & DEVELOPMENT,125,15.98,109.02,87.22,,2,Champion Xpress Carwash,Des Moines,IA,
12216,1/17/2025,VINYL,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,301.12,139.6,161.52,53.64,,DEFAULT,The Advocates Injury Attorneys,Des Moines,IA,
12236,2/20/2025,VINYL,6323,JACKSON TAX & BUSINESS CONSULTING,450,316.31,133.69,29.71,,DEFAULT,Jackson Tax & Business Consulting,West Des Moines,IA,
12322,5/7/2025,VINYL,5651,HCII-12499 UNIVERSITY AVE  LLC,267.31,156.22,111.09,41.56,,DEFAULT,MD Service of Iowa,Clive,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,163.96,71.16,92.8,56.6,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,158.86,31.09,127.77,80.43,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,158.86,7.2,151.66,95.47,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,169.07,21.06,148.01,87.54,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,169.07,32.89,136.18,80.55,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,184.37,38.29,146.08,79.23,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,133.67,27.49,106.18,79.43,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,133.67,27.49,106.18,79.43,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12351,4/10/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,242.31,51.13,191.18,78.9,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12367,5/13/2025,VINYL,6288,POLK COUNTY AVIATION AUTHORITY,1475,468.32,1006.68,68.25,,DEFAULT,Ankeny Regional Airport,Ankeny,IA,
12379,4/28/2025,VINYL,5630,GOODALL PROPERTIES  LLC,534,245.26,288.74,54.07,,DEFAULT,"Goodall Properties, LLC",Waukee,IA,
12384,4/28/2025,VINYL,5263,HAZ-MAT RESPONSE INC.,282.72,109.39,173.33,61.31,,DEFAULT,Haz-mat Response Inc.,Grimes,IA,
12384,4/28/2025,VINYL,5263,HAZ-MAT RESPONSE INC.,282.72,128.72,154,54.47,,DEFAULT,Haz-mat Response Inc.,Grimes,IA,
12389,5/23/2025,VINYL,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,722.06,359.39,362.67,50.23,,1,Bright Foundation,Des Moines,IA,
12389,5/23/2025,VINYL,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,343.36,72.4,270.96,78.91,,1,Bright Foundation,Des Moines,IA,
12389,5/23/2025,VINYL,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,434.74,119.1,315.64,72.6,,1,Bright Foundation,Des Moines,IA,
12419,5/22/2025,VINYL,6346,WAUKEE OPERATIONS FACILITY,169.07,29.29,139.78,82.68,,DEFAULT,Waukee Operations Facility,Waukee,IA,
12467,7/31/2025,VINYL,6273,COAST SIGN,229.94,234.08,-4.14,-1.8,,5,TIAA- Coast Signs Inc.,Ames,IA,
12500,10/14/2025,VINYL,6373,K NAILS,402.37,211.31,191.06,47.48,,DEFAULT,K Nails,Knoxville,IA,
12516,8/19/2025,VINYL,6375,REX WILSON,372.62,127.2,245.42,65.86,,DEFAULT,Rex Wilson,Dallas Center,IA,
12517,8/19/2025,VINYL,6376,ROSS LAW,357.52,221.54,135.98,38.03,,DEFAULT,Ross Law,Des Moines,IA,
12543,9/3/2025,VINYL,2209,HUBBELL REALTY,2343.04,292.2,2050.84,87.53,,37,Brookridge Plaza - Hubbell Realty,Grimes,IA,
12543,9/3/2025,VINYL,2209,HUBBELL REALTY,1170.43,223.73,946.7,80.88,,37,Brookridge Plaza - Hubbell Realty,Grimes,IA,
12565,9/23/2025,VINYL,6125,RIVER POINT PROPERTIES C/O HUBBELL PROPERTY MANAGEMENT,444.98,138.82,306.16,68.8,,2,Riverpoint,Des Moines,IA,
12565,9/23/2025,VINYL,6125,RIVER POINT PROPERTIES C/O HUBBELL PROPERTY MANAGEMENT,720.11,173.98,546.13,75.84,,2,Riverpoint,Des Moines,IA,
12568,10/29/2025,VINYL,6403,CENTRUM VALLEY FARMS,722.6,351.57,371.03,51.35,,1,VERSOVA,CLARION,IA,
12595,10/21/2025,VINYL,6389,ANKENY FREE CHURCH OFFICE,436.13,635.45,-199.32,-45.7,283,DEFAULT,Ankeny Free Church Office,Ankeny,IA,
12602,10/11/2025,VINYL,6187,CRANE SALES & SERVICE,202.54,65.19,137.35,67.81,,DEFAULT,Crane Sales & Service,Grimes,IA,
,,VINYL,,Product Totals,17413.53,6486.64,10926.89,62.75,283,,,,,
,,,,,,,,,,,,,,
11945,5/30/2025,WARMFG,6275,IOWA TRUST & SAVINGS BANK,0,517.86,-517.86,,,DEFAULT,Iowa Trust & Savings Bank,Sac City,IA,
12015-2,11/27/2024,WARMFG,5763,CHRISTIAN LIFE ASSEMBLY OF GOD,0,593.08,-593.08,,,DEFAULT,Christian Life Assembly of God,Des Moines,IA,
12175,4/16/2025,WARMFG,6310,LIVING FAITH LUTHERAN CHURCH,0,281.11,-281.11,,,DEFAULT,Living Faith Lutheran Church,Clive,IA,
12192,3/31/2025,WARMFG,6316,BEISSER LUMBER COMPANY,0,486.46,-486.46,,,DEFAULT,Beisser Lumber Company,Johnston,IA,
12299,3/14/2025,WARMFG,2209,HUBBELL REALTY,0,612.86,-612.86,,,36,EDENCREST AT ADEL - HUBBELL REALTY,ADEL,IA,
12356-2,5/19/2025,WARMFG,18600,CAT SCALE,0,0,0,,,DEFAULT,CAT SCALE,WALCOTT,IA,
12425,5/28/2025,WARMFG,5271,ANKENY FREE CHURCH,0,167.31,-167.31,,,DEFAULT,ANKENY FREE CHURCH,ANKENY,IA,
12571-2,10/30/2025,WARMFG,2460,DOWNING INC.,0,4739.54,-4739.54,,,29,VIBRANT INSURANCE - DOWNING,WEST DES MOINES,IA,
SC8180,11/5/2024,WARMFG,6289,WESTOWN TAP,0,1252.5,-1252.5,,,DEFAULT,WESTOWN TAP,WEST DES MOINES,IA,
,,WARMFG,,Product Totals,0,8650.72,-8650.72,,0,,,,,
,,,,,,,,,,,,,,
12218,1/17/2025,WARVIN,6274,GUARDIAN TORNADO & SAFE ROOMS LLC,0,133.2,-133.2,,,DEFAULT,GUARDIAN TORNADO & SAFE ROOMS LLC,JOHNSTON,IA,
12236,2/20/2025,WARVIN,6323,JACKSON TAX & BUSINESS CONSULTING,0,148.74,-148.74,,,DEFAULT,Jackson Tax & Business Consulting,West Des Moines,IA,
12292,4/6/2025,WARVIN,18600,CAT SCALE,0,610.77,-610.77,,,1115,CAT #3196,ROCHELLE,IL,
12578,10/24/2025,WARVIN,18600,CAT SCALE,0,301.04,-301.04,,,1171,CAT #2195,AMARILLO,TX,
,,WARVIN,,Product Totals,0,1193.75,-1193.75,,0,,,,,
,,,,,,,,,,,,,,
,,,,Salesperson JEFF Totals,2391757.92,1457118.62,934639.3,39.08,100502.48,,,,,
,,,,,,,,,,,,,,
11827-2,3/28/2025,01,6079,THE WALDINGER CORP.,0,68.54,-68.54,,,2,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
12162,4/16/2025,01,6293,KEMIN CENTRAL WAREHOUSE,0,1152.1,-1152.1,,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12162,4/16/2025,01,6293,KEMIN CENTRAL WAREHOUSE,0,1292.98,-1292.98,,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12397-4,10/24/2025,01,3686,ADCON,0,89.38,-89.38,,,7,CHIPOTLE - ADCON,CLIVE,IA,
SC8441,8/28/2025,01,2885,BOB BROWN BUICK GMC,125,81.04,43.96,35.17,,DEFAULT,BOB BROWN,ANKENY,IA,
,,01,,Product Totals,125,2684.04,-2559.04,-2047.23,0,,,,,
,,,,,,,,,,,,,,
12226,1/22/2025,ADA,6043,PEDDICORD WHARTON LLP,374.88,105,269.88,71.99,,DEFAULT,PEDDICORD ,West Des Moines,IA,
12246,2/5/2025,ADA,6043,PEDDICORD WHARTON LLP,416.67,127.99,288.68,69.28,,DEFAULT,PEDDICORD WHARTON LLP,West Des Moines,IA,
12301,3/10/2025,ADA,6043,PEDDICORD WHARTON LLP,172.38,52.5,119.88,69.54,,DEFAULT,PEDDICORD WHARTON LLP,West Des Moines,IA,
,,ADA,,Product Totals,963.93,285.49,678.44,70.38,0,,,,,
,,,,,,,,,,,,,,
12217,1/7/2025,ALUM,6321,BRITTEN INC,1951.54,193.93,1757.61,90.06,,1,EMC INSURANCE EXPO CENTER,DES MOINES,IA,
12217,1/7/2025,ALUM,6321,BRITTEN INC,1951.54,176.77,1774.77,90.94,,1,EMC INSURANCE EXPO CENTER,DES MOINES,IA,
12217,1/7/2025,ALUM,6321,BRITTEN INC,1951.54,211.09,1740.45,89.18,,1,EMC INSURANCE EXPO CENTER,DES MOINES,IA,
12603,10/20/2025,ALUM,35250,DES MOINES INTERNATIONAL AIRPO,925.47,267.01,658.46,71.15,,DEFAULT,DES MOINES INTL AIRPORT,DES MOINES,IA,
,,ALUM,,Product Totals,6780.09,848.8,5931.29,87.48,0,,,,,
,,,,,,,,,,,,,,
12417,7/3/2025,AWNING,6357,ROBERT ZYLSTRA  LLC,6307.22,3805.43,2501.79,39.67,,1,CARSON WEALTH,PELLA,IA,
,,AWNING,,Product Totals,6307.22,3805.43,2501.79,39.67,0,,,,,
,,,,,,,,,,,,,,
12217-2,2/12/2025,BANNER,6321,BRITTEN INC,6551.49,2499.04,4052.45,61.86,515,1,EMC INSURANCE EXPO CENTER,DES MOINES,IA,
12477,8/4/2025,BANNER,5659,CHOICE CREATIVE SOLUTIONS,1943.33,1514.18,429.15,22.08,671.6,1,Veterans Memorial Community Choice- Choice Creative Solutions,Des Moines,IA,
12477,8/4/2025,BANNER,5659,CHOICE CREATIVE SOLUTIONS,698.98,411.3,287.68,41.16,,1,Veterans Memorial Community Choice- Choice Creative Solutions,Des Moines,IA,
,,BANNER,,Product Totals,9193.8,4424.52,4769.28,51.87,1186.6,,,,,
,,,,,,,,,,,,,,
11827,2/5/2025,BLDG,6079,THE WALDINGER CORP.,190849.38,139043.3,51806.08,27.15,,2,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
12154,12/12/2024,BLDG,5942,CRESCENT ELECTRIC SUPPLY COMPANY,1732.14,1125.11,607.03,35.05,,DEFAULT,CRESCENT ELECTRIC SUPPLY COMPANY,ALTOONA,IA,
12154,12/12/2024,BLDG,5942,CRESCENT ELECTRIC SUPPLY COMPANY,597.5,305.03,292.47,48.95,,DEFAULT,CRESCENT ELECTRIC SUPPLY COMPANY,ALTOONA,IA,
12162,4/16/2025,BLDG,6293,KEMIN CENTRAL WAREHOUSE,3560,2201.46,1358.54,38.16,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12162,4/16/2025,BLDG,6293,KEMIN CENTRAL WAREHOUSE,2800,1454.82,1345.18,48.04,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12196,5/8/2025,BLDG,2717,LA MACCHIA GROUP,5784.62,2730.64,3053.98,52.79,350,5,FINANCIAL PLUS CREDIT UNION,DES MOINES,IA,
12196,5/8/2025,BLDG,2717,LA MACCHIA GROUP,5784.62,2412.21,3372.41,58.3,,5,FINANCIAL PLUS CREDIT UNION,DES MOINES,IA,
12211,1/23/2025,BLDG,5978,K JOHNSON CONSTRUCTION,1118.78,592.26,526.52,47.06,,9,DUNN INDUSTRIAL BUILDING - K. JOHNSON CONSTRUCTION,NORWALK,IA,
12237,5/7/2025,BLDG,3351,VAN METER,1854.89,372.84,1482.05,79.9,,DEFAULT,Van Meter,Sioux City,IA,
12237,5/7/2025,BLDG,3351,VAN METER,0,1248.81,-1248.81,,,DEFAULT,Van Meter,Sioux City,IA,
12237,5/7/2025,BLDG,3351,VAN METER,0,315.12,-315.12,,,DEFAULT,Van Meter,Sioux City,IA,
12239,4/17/2025,BLDG,6325,MIDWEST ONE BANK,8580.13,3773.24,4806.89,56.02,,DEFAULT,MIDWEST ONE BANK,WEST DES MOINES,IA,
12239,4/17/2025,BLDG,6325,MIDWEST ONE BANK,919.13,0,919.13,100,,DEFAULT,MIDWEST ONE BANK,WEST DES MOINES,IA,
12295,4/3/2025,BLDG,6293,KEMIN CENTRAL WAREHOUSE,3617.77,2153.46,1464.31,40.48,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12385,7/7/2025,BLDG,3396,IOWA EVENTS CENTER,4130,2950,1180,28.57,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12397-2,6/17/2025,BLDG,3686,ADCON,73.37,0,73.37,100,,7,CHIPOTLE - ADCON,CLIVE,IA,
12415,7/31/2025,BLDG,3396,IOWA EVENTS CENTER,17284.55,12189.63,5094.92,29.48,,6,EMC Insurance Expo Center - IEC,Des Monies,IA,
12415,7/31/2025,BLDG,3396,IOWA EVENTS CENTER,17284.55,16484.07,800.48,4.63,,6,EMC Insurance Expo Center - IEC,Des Monies,IA,
12415,7/31/2025,BLDG,3396,IOWA EVENTS CENTER,17284.55,13308.87,3975.68,23,,6,EMC Insurance Expo Center - IEC,Des Monies,IA,
12415,7/31/2025,BLDG,3396,IOWA EVENTS CENTER,67683.77,40352.45,27331.32,40.38,,6,EMC Insurance Expo Center - IEC,Des Monies,IA,
12567,10/14/2025,BLDG,5978,K JOHNSON CONSTRUCTION,1290,368.43,921.57,71.44,,10,K. JOHNSON CONSTRUCTION,JOHNSTON,IA,
,,BLDG,,Product Totals,352229.75,243381.75,108848,30.9,350,,,,,
,,,,,,,,,,,,,,
11827-2,3/28/2025,CHANNL,6079,THE WALDINGER CORP.,58481.58,36715.92,21765.66,37.22,,2,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
12156,2/26/2025,CHANNL,6307,MIDWEST FAMILY MUTUAL,16994.62,10328.1,6666.52,39.23,,DEFAULT,MIDWEST FAMILY MUTUAL,URBANDALE,IA,
12162,4/16/2025,CHANNL,6293,KEMIN CENTRAL WAREHOUSE,17993,7299.73,10693.27,59.43,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12162,4/16/2025,CHANNL,6293,KEMIN CENTRAL WAREHOUSE,17093.35,6639.22,10454.13,61.16,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12162,4/16/2025,CHANNL,6293,KEMIN CENTRAL WAREHOUSE,17093.35,6621.6,10471.75,61.26,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12186,12/31/2024,CHANNL,5983,HANIGAN LAW GROUP  PLC,2168.37,740.87,1427.5,65.83,185,DEFAULT,"HANIGAN LAW GROUP, PLC",DES MOINES,IA,
12217,1/7/2025,CHANNL,6321,BRITTEN INC,9810.73,3378.85,6431.88,65.56,291.15,1,EMC INSURANCE EXPO CENTER,DES MOINES,IA,
12444,8/8/2025,CHANNL,6361,IOWA RETINA CONSULTANTS,8447.38,6430.35,2017.03,23.88,,DEFAULT,IOWA RETINA CONSULTANTS,WEST DES MOINES,IA,
12471,9/22/2025,CHANNL,6361,IOWA RETINA CONSULTANTS,9491.76,5821.08,3670.68,38.67,322.05,1,IOWA RETINA CONSULTANTS,MASON CITY,IA,
,,CHANNL,,Product Totals,157574.14,83975.72,73598.42,46.71,798.2,,,,,
,,,,,,,,,,,,,,
11527,6/30/2025,DRCT,3804,WEITZ COMPANY LLC,19167.38,9325.57,9841.81,51.35,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
11527-2,7/8/2025,DRCT,3804,WEITZ COMPANY LLC,35644.1,17467.99,18176.11,50.99,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
11527-3,9/29/2025,DRCT,3804,WEITZ COMPANY LLC,1234.05,0,1234.05,100,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
11527-3,9/29/2025,DRCT,3804,WEITZ COMPANY LLC,4107.69,0,4107.69,100,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
11527-3,9/29/2025,DRCT,3804,WEITZ COMPANY LLC,111929.18,61733.27,50195.91,44.85,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
11527-3,9/29/2025,DRCT,3804,WEITZ COMPANY LLC,7547.24,4113.51,3433.73,45.5,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
11527-3,9/29/2025,DRCT,3804,WEITZ COMPANY LLC,2777.42,610.76,2166.66,78.01,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
11527-3,9/29/2025,DRCT,3804,WEITZ COMPANY LLC,427.91,272.47,155.44,36.33,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA,
12158,12/9/2024,DRCT,4254,LOF-XPRESS OIL CHANGE,443.95,233.57,210.38,47.39,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA,
12162,4/16/2025,DRCT,6293,KEMIN CENTRAL WAREHOUSE,4686.99,3593.18,1093.81,23.34,1069.42,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12162,4/16/2025,DRCT,6293,KEMIN CENTRAL WAREHOUSE,730,256.56,473.44,64.85,,DEFAULT,KEMIN CENTRAL WAREHOUSE,DES MOINES,IA,
12264,2/19/2025,DRCT,3609,DOGWOODS LODGE,182.53,96.67,85.86,47.04,,DEFAULT,DOGWOODS LODGE,GRIMES,IA,
12284,6/30/2025,DRCT,3396,IOWA EVENTS CENTER,14723.03,10687.93,4035.1,27.41,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12284,6/30/2025,DRCT,3396,IOWA EVENTS CENTER,2330.82,1436.84,893.98,38.35,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12284-2,8/29/2025,DRCT,3396,IOWA EVENTS CENTER,13263.31,6477.13,6786.18,51.17,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12284-2,8/29/2025,DRCT,3396,IOWA EVENTS CENTER,25719.22,13268.56,12450.66,48.41,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12284-2,8/29/2025,DRCT,3396,IOWA EVENTS CENTER,62139.44,34518.7,27620.74,44.45,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12284-2,8/29/2025,DRCT,3396,IOWA EVENTS CENTER,28976.34,16052.36,12923.98,44.6,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12284-3,9/22/2025,DRCT,3396,IOWA EVENTS CENTER,51116.55,20660.54,30456.01,59.58,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12284-3,9/22/2025,DRCT,3396,IOWA EVENTS CENTER,20446.62,7447.45,12999.17,63.58,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12284-3,9/22/2025,DRCT,3396,IOWA EVENTS CENTER,12294.26,9512.04,2782.22,22.63,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA,
12318,3/21/2025,DRCT,4254,LOF-XPRESS OIL CHANGE,449.38,225.45,223.93,49.83,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA,
12318,3/21/2025,DRCT,4254,LOF-XPRESS OIL CHANGE,449.38,213.62,235.76,52.46,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA,
12407,5/20/2025,DRCT,5910,LOF-XPRESS OIL CHANGE,417.41,248.18,169.23,40.54,,DEFAULT,LOF-XPRESS OIL CHANGE,WAUKEE,IA,
