"06 NOV 2025","16:24:54","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/21 through 10/31/22",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"10515","02/28/22","REPFCE","5905","HERITAGE BUILDING MAINTENANCE","1954.69","1517.15","437.54","22.38","","MIKEE","","","","","","DEFAULT","HERITAGE BUILDING MAINTENANCE","DES MOINES","IA",
"10520","11/29/21","REPFCE","4455","HUBBELL PROPERTY MANAGEMENT","993.60","654.87","338.73","34.09","","MIKEE","","","","","","3","UNIVERSITY PARK","CLIVE","IA",
"10521","04/26/22","REPFCE","18600","CAT SCALE","1911.41","541.10","1370.31","71.69","25.00","MIKEE","","","","","","307","CAT #640","BLOOMINGTON","IL",
"10534","12/08/21","REPFCE","18600","CAT SCALE","3735.00","514.10","3220.90","86.24","119.35","MIKEE","","","","","","835","CAT #28","JOPLIN","MO",
"10535","12/09/21","REPFCE","18600","CAT SCALE","3867.49","1231.04","2636.45","68.17","","MIKEE","","","","","","442","CAT #2807","AMARILLO","TX",
"10543","12/23/21","REPFCE","4455","HUBBELL PROPERTY MANAGEMENT","1341.56","842.88","498.68","37.17","","MIKEE","","","","","","3","UNIVERSITY PARK","CLIVE","IA",
"10545-1","12/13/21","REPFCE","18600","CAT SCALE","3867.49","1302.56","2564.93","66.32","","MIKEE","","","","","","837","CAT #2028","HASLET","TX",
"10563","01/13/22","REPFCE","18600","CAT SCALE","3735.00","1208.84","2526.16","67.63","140.50","MIKEE","","","","","","841","CAT #1287","QUAKER CITY","OH",
"10565","01/13/22","REPFCE","18600","CAT SCALE","3859.50","1249.83","2609.67","67.62","","MIKEE","","","","","","842","CAT #601","PLEASANT VALLEY","MO",
"10593","01/28/22","REPFCE","18600","CAT SCALE","10680.00","4113.55","6566.45","61.48","177.04","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"10611","02/08/22","REPFCE","18600","CAT SCALE","3735.00","1347.12","2387.88","63.93","211.47","MIKEE","","","","","","850","CAT #672","THOMASVILLE","GA",
"10665","03/25/22","REPFCE","18600","CAT SCALE","3877.99","1370.48","2507.51","64.66","","MIKEE","","","","","","860","CAT #1151","EGAN","LA",
"10673","03/25/22","REPFCE","18600","CAT SCALE","3895.20","1294.40","2600.80","66.77","","MIKEE","","","","","","862","CAT #800","WHEELER RIDGE","CA",
"10677","03/29/22","REPFCE","18600","CAT SCALE","6660.00","2202.53","4457.47","66.93","219.00","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"10682","04/05/22","REPFCE","18600","CAT SCALE","3895.20","1420.59","2474.61","63.53","","MIKEE","","","","","","863","CAT #754","WEED","CA",
"10683","04/06/22","REPFCE","18600","CAT SCALE","3895.20","1366.55","2528.65","64.92","","MIKEE","","","","","","864","CAT #159","REDDING","CA",
"10684","04/07/22","REPFCE","18600","CAT SCALE","3895.20","1439.26","2455.94","63.05","","MIKEE","","","","","","865","CAT #154","STOCKTON","CA",
"10688-2","04/07/22","REPFCE","18600","CAT SCALE","3895.20","1439.26","2455.94","63.05","","MIKEE","","","","","","866","CAT #1627","FRESNO","CA",
"10722","05/27/22","REPFCE","5968","ARCHITECTURAL SURFACES","1005.08","532.61","472.47","47.01","200.00","MIKEE","","","","","","1","ARCHITECTURAL SURFACES","GRIMES","IA",
"10722","05/27/22","REPFCE","5968","ARCHITECTURAL SURFACES","1612.60","843.74","768.86","47.68","","MIKEE","","","","","","1","ARCHITECTURAL SURFACES","GRIMES","IA",
"10735","05/13/22","REPFCE","18600","CAT SCALE","7470.00","2928.93","4541.07","60.79","244.60","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"10747","05/20/22","REPFCE","18600","CAT SCALE","3735.00","1512.30","2222.70","59.51","130.90","MIKEE","","","","","","869","CAT #1460","SAGINAW","MI",
"10749","05/26/22","REPFCE","18600","CAT SCALE","8670.00","3105.54","5564.46","64.18","222.01","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"10790","07/27/22","REPFCE","18600","CAT SCALE","0.00","150.00","-150.00","","","MIKEE","","","","","","873","CAT #3247","NORTH SALT LAKE CITY","UT",
"10790","07/27/22","REPFCE","18600","CAT SCALE","0.00","2250.00","-2250.00","","","MIKEE","","","","","","873","CAT #3247","NORTH SALT LAKE CITY","UT",
"10790","07/27/22","REPFCE","18600","CAT SCALE","0.00","778.78","-778.78","","","MIKEE","","","","","","873","CAT #3247","NORTH SALT LAKE CITY","UT",
"10791","07/27/22","REPFCE","18600","CAT SCALE","0.00","1001.41","-1001.41","","","MIKEE","","","","","","760","CAT #3279","SOUTH SALT LAKE CITY","UT",
"10791","07/27/22","REPFCE","18600","CAT SCALE","0.00","2070.75","-2070.75","","","MIKEE","","","","","","760","CAT #3279","SOUTH SALT LAKE CITY","UT",
"10816","07/19/22","REPFCE","18600","CAT SCALE","3735.00","1340.21","2394.79","64.12","125.15","MIKEE","","","","","","874","CAT #1776","JONESBORO","AR",
"10823-1","07/19/22","REPFCE","18600","CAT SCALE","3735.00","1423.67","2311.33","61.88","130.90","MIKEE","","","","","","876","CAT #662","WEATHERFORD","OK",
"10829","07/19/22","REPFCE","18600","CAT SCALE","6660.00","2170.90","4489.10","67.40","187.60","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"10903-1","09/14/22","REPFCE","18600","CAT SCALE","3735.00","1344.49","2390.51","64.00","143.48","MIKEE","","","","","","883","CAT #1500","MILL HALL","PA",
"10906","10/03/22","REPFCE","18600","CAT SCALE","3735.00","1453.77","2281.23","61.08","130.09","MIKEE","","","","","","225","CAT #608","LAKE STATION","IN",
"10923","10/14/22","REPFCE","18600","CAT SCALE","3735.00","1391.53","2343.47","62.74","","MIKEE","","","","","","889","CAT #1640","SIOUX CITY","IA",
"10952","10/18/22","REPFCE","18600","CAT SCALE","3735.00","1563.36","2171.64","58.14","130.41","MIKEE","","","","","","892","CAT #1398","BENNET","CO",
"10959","10/18/22","REPFCE","18600","CAT SCALE","3735.00","1390.62","2344.38","62.77","130.41","MIKEE","","","","","","664","CAT # 1491","PERRYSBURG","OH",
"10963-1","10/19/22","REPFCE","18600","CAT SCALE","3735.00","1516.07","2218.93","59.41","130.41","MIKEE","","","","","","893","CAT #1601","PERRYSBURG","OH",
"10967-1","10/20/22","REPFCE","18600","CAT SCALE","5280.00","2385.15","2894.85","54.83","197.74","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"10968-1","10/27/22","REPFCE","18600","CAT SCALE","3735.00","1433.31","2301.69","61.62","130.58","MIKEE","","","","","","256","CAT #1608","WOODHAVEN","MI",
"","","REPFCE","","Product Totals","150169.84","63659.30","86510.54","57.61","3601.51","MIKEE",

"10462","04/27/22","RTLT","2449","HUBBELL CONSTRUCTION SERVICES","1200.12","703.19","496.93","41.41","","MIKEE","","","","","","24","CROSSWINDS BUSINESS PARK","ANKENY","IA",
"10793","10/26/22","RTLT","3162","EFCO- CONSTRUCTION PRODUCTS","15902.60","6519.29","9383.31","59.00","","MIKEE","","","","","","DEFAULT","EFCO","DES MOINES","IA",
"","","RTLT","","Product Totals","17102.72","7222.48","9880.24","57.77","0.00","MIKEE",

"10887","10/07/22","SRVCE","18600","CAT SCALE","425.00","282.45","142.55","33.54","","MIKEE","","","","","","877","CAT #3411","ALTOONA","IA",
"SC6985","01/12/22","SRVCE","5203","GRUBB ENTERPRISES","251.94","152.94","99.00","39.30","4.00","MIKEE","","","","","","1","GRUBB ENTERPRISES","URBANDALE","IA",
"SC6989","01/19/22","SRVCE","18600","CAT SCALE","0.00","580.94","-580.94","","","MIKEE","","","","","","844","CAT SCALE # 3222 MOTOR INN TRUCK STOP","MENDON","OH",
"SC7011","01/28/22","SRVCE","3869","TOMPKINS IND","0.00","102.60","-102.60","","","MIKEE","","","","","","DEFAULT","TOMPKINS IND","DES MOINES","IA",
"SC7063","04/04/22","SRVCE","18600","CAT SCALE","0.00","1634.04","-1634.04","","","MIKEE","","","","","","857","CAT #3349","FULTONVILLE","NY",
"SC7063","04/04/22","SRVCE","18600","CAT SCALE","0.00","91.29","-91.29","","","MIKEE","","","","","","857","CAT #3349","FULTONVILLE","NY",
"","","SRVCE","","Product Totals","676.94","2844.26","-2167.32","-320.16","4.00","MIKEE",

"10521","04/26/22","VINYL","18600","CAT SCALE","2694.24","1998.00","696.24","25.84","","MIKEE","","","","","","307","CAT #640","BLOOMINGTON","IL",
"10663","04/25/22","VINYL","3008","KIRK GROSS COMPANY","572.24","420.60","151.64","26.50","","MIKEE","","","","","","2","CONVERGINT","URBANDALE","IA",
"10687-1","03/31/22","VINYL","2317","BUDGET LUBE","201.67","131.18","70.49","34.95","","MIKEE","","","","","","DEFAULT","BUDGET LUBE","DES MOINES","IA",
"10777","06/30/22","VINYL","3008","KIRK GROSS COMPANY","1783.73","642.63","1141.10","63.97","","MIKEE","","","","","","2","CONVERGINT","URBANDALE","IA",
"10777","06/30/22","VINYL","3008","KIRK GROSS COMPANY","2052.46","671.01","1381.45","67.31","","MIKEE","","","","","","2","CONVERGINT","URBANDALE","IA",
"10788","06/15/22","VINYL","4455","HUBBELL PROPERTY MANAGEMENT","548.06","198.19","349.87","63.84","","MIKEE","","","","","","3","UNIVERSITY PARK","CLIVE","IA",
"10857","08/31/22","VINYL","4548","THE PICKER KNOWS","1583.83","606.04","977.79","61.74","","MIKEE","","","","","","DEFAULT","THE PICKER KNOWS","WEST DES MOINES","IA",
"10857","08/31/22","VINYL","4548","THE PICKER KNOWS","0.00","0.00","0.00","","","MIKEE","","","","","","DEFAULT","THE PICKER KNOWS","WEST DES MOINES","IA",
"10907","09/26/22","VINYL","6007","INDIGO LIVING","177.32","239.90","-62.58","-35.29","185.00","MIKEE","","","","","","2","CITY SQUARE LOFTS","DES MOINES","IA",
"10907","09/26/22","VINYL","6007","INDIGO LIVING","288.80","50.59","238.21","82.48","","MIKEE","","","","","","2","CITY SQUARE LOFTS","DES MOINES","IA",
"10908","09/13/22","VINYL","6007","INDIGO LIVING","243.46","150.51","92.95","38.18","185.00","MIKEE","","","","","","1","EAGLE VIEW LOFTS","DES MOINES","IA",
"10909","09/13/22","VINYL","6007","INDIGO LIVING","239.68","294.78","-55.10","-22.99","185.00","MIKEE","","","","","","3","BALLYARD LOFTS","DES MOINES","IA",
"10927","10/24/22","VINYL","4925","CRAYONS 2 PENCILS PRESCHOOL","2892.43","1302.33","1590.10","54.97","","MIKEE","","","","","","DEFAULT","CRAYONS 2 PENCILS PRESCHOOL","NORWALK","IA",
"","","VINYL","","Product Totals","13277.92","6705.76","6572.16","49.50","555.00","MIKEE",

"10914","10/18/22","WARMFG","18600","CAT SCALE","0.00","2200.53","-2200.53","","","MIKEE","","","","","","886","CAT #2197","AMARILLO","TX",
"","","WARMFG","","Product Totals","0.00","2200.53","-2200.53","","0.00","MIKEE",

"10760","06/20/22","WARVIN","18600","CAT SCALE","0.00","2297.21","-2297.21","","","MIKEE","","","","","","871","CAT #2205","AMARILLO","TX",
"","","WARVIN","","Product Totals","0.00","2297.21","-2297.21","","0.00","MIKEE",

"","","","","Salesperson MIKEE Totals","2662051.91","1670377.88","991674.03","37.25","153973.68","MIKEE",

"10428-2","11/04/21","01","3010","PATTISONID","1880.00","1060.34","819.66","43.60","","RICHT","","","","","","18","MISTER CAR WASH","DES MOINES","IA",
"","","01","","Product Totals","1880.00","1060.34","819.66","43.60","0.00","RICHT",

"10470","12/17/21","BLDG","3205","STRATUS","3787.12","1642.68","2144.44","56.62","","RICHT","","","","","","34","US BANK - STRATUS","MOUNT AYR","IA",
"10697","08/23/22","BLDG","3582","EVERBRITE LLC","1022.14","987.90","34.24","3.35","","RICHT","","","","","","25","GREAT CLIPS - EVERBRITE","URBANDALE","IA",
"","","BLDG","","Product Totals","4809.26","2630.58","2178.68","45.30","0.00","RICHT",

"10834","09/06/22","CASTMT","5497","DES MOINES PUBLIC SCHOOLS / FACILITY SERVICES","2762.80","1257.39","1505.41","54.49","35.00","RICHT","","","","","","13","JACKSON ELEMENTARY SCHOOL-DSM PUBLIC SCHOOLS","DES MOINES","IA",
"","","CASTMT","","Product Totals","2762.80","1257.39","1505.41","54.49","35.00","RICHT",

"10601","02/14/22","CHANNL","3205","STRATUS","516.10","387.75","128.35","24.87","","RICHT","","","","","","40","SKETCHERS-STRATUS","WEST DES MOINES,IOWA","IA",
"","","CHANNL","","Product Totals","516.10","387.75","128.35","24.87","0.00","RICHT",

"10628","03/14/22","INSTL","3010","PATTISONID","1200.00","697.39","502.61","41.88","130.00","RICHT","","","","","","16","MISTER CAR WASH","DES MOINES","IA",
"10845","10/24/22","INSTL","3047","IDENTITI RESOURCES LIMITED","0.00","0.00","0.00","","","RICHT","","","","","","13","GNC-IDENTITI","WEST DES MOINES","IL",
"","","INSTL","","Product Totals","1200.00","697.39","502.61","41.88","130.00","RICHT",

"10845","10/24/22","INT","3047","IDENTITI RESOURCES LIMITED","97.81","773.52","-675.71","-690.84","","RICHT","","","","","","13","GNC-IDENTITI","WEST DES MOINES","IL",
"","","INT","","Product Totals","97.81","773.52","-675.71","-690.84","0.00","RICHT",

"10845","10/24/22","MISC","3047","IDENTITI RESOURCES LIMITED","915.68","0.00","915.68","100.00","","RICHT","","","","","","13","GNC-IDENTITI","WEST DES MOINES","IL",
"","","MISC","","Product Totals","915.68","0.00","915.68","100.00","0.00","RICHT",

"10618","04/11/22","MONMNT","5926","J THOMPSON BUILDERS","1682.54","1568.41","114.13","6.78","","RICHT","","","","","","1","STONEY CREEK INN - JTHOMPSON BUILDERS","JOHNSTON","IA",
"10694","04/07/22","MONMNT","5920","HOMEWOOD SUITES","709.27","281.22","428.05","60.35","","RICHT","","","","","","DEFAULT","HOMEWOOD SUITES","ANKENY","IA",
"10825","08/23/22","MONMNT","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","1598.38","704.18","894.20","55.94","107.38","RICHT","","","","","","15","WELLS FARGO / SIGNTECH","DES MOINES","IA",
"10858","08/04/22","MONMNT","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","1256.52","487.21","769.31","61.23","","RICHT","","","","","","35","WELLS FARGO- SIGNTECH","DES MOINES,","IA",
"","","MONMNT","","Product Totals","5246.71","3041.02","2205.69","42.04","107.38","RICHT",

"10505","11/23/21","PRMT","77950","NAGLE SIGNS  INC.","50.00","0.00","50.00","100.00","45.00","RICHT","","","","","","170","AQUA LIVING STORE- NAGLE SIGNS","URBANDALE","IA",
"10628","03/14/22","PRMT","3010","PATTISONID","0.00","0.00","0.00","","","RICHT","","","","","","16","MISTER CAR WASH","DES MOINES","IA",
"","","PRMT","","Product Totals","50.00","0.00","50.00","100.00","45.00","RICHT",

"SC7071","04/14/22","PYLON","4757","ECONO LODGE - BOB DOUGLAS","1554.69","540.97","1013.72","65.20","","RICHT","","","","","","DEFAULT","ECONO LODGE","URBANDALE","IA",
"","","PYLON","","Product Totals","1554.69","540.97","1013.72","65.20","0.00","RICHT",

"SC6513","11/09/21","SRVCE","4053","STORAGE MART","112.50","247.59","-135.09","-120.08","","RICHT","","","","","","2","STORAGE MART","DES MOINES","IA",
"SC6819","12/02/21","SRVCE","4530","HY-VEE","1230.11","690.02","540.09","43.91","8.00","RICHT","","","","","","DEFAULT","HY-VEE","CARROLL","IA",
"SC6848","12/12/21","SRVCE","2139","CRE NATIONWIDE","636.35","415.05","221.30","34.78","","RICHT","","","","","","5","NATIONWIDE","DES MOINES","IA",
"SC6859","11/22/21","SRVCE","54200","HOLIDAY INN","1199.81","835.15","364.66","30.39","","RICHT","","","","","","DEFAULT","HOLIDAY INN","Des Moines","IA",
"SC6869","01/17/22","SRVCE","2911","ST. JOHN THE APOSTLE CATHOLIC CHURCH","0.00","91.18","-91.18","","","RICHT","","","","","","DEFAULT","ST. JOHN THE APOSTLE CATHOLIC CHURCH","NORWALK","IA",
"SC6870","01/17/22","SRVCE","4194","JIFFY LUBE","796.85","478.69","318.16","39.93","5.00","RICHT","","","","","","DEFAULT","JIFFY LUBE","DES MOINES","IA",
"SC6883","11/19/21","SRVCE","3205","STRATUS","150.00","60.78","89.22","59.48","","RICHT","","","","","","37","US BANK - STRATUS","WEST DES MOINES","IA",
"SC6885","11/23/21","SRVCE","55680","HY-LINE INTERNATIONAL","418.16","281.10","137.06","32.78","","RICHT","","","","","","DEFAULT","HY-LINE INTERNATIONAL","DALLAS CENTER","IA",
"SC6887","11/22/21","SRVCE","5501","AVAILA BANK","90.00","61.15","28.85","32.06","","RICHT","","","","","","DEFAULT","AVAILA BANK","AMES","IA",
"SC6888","11/09/21","SRVCE","2371","COAST SIGN  INCORPORATED","242.18","161.77","80.41","33.20","","RICHT","","","","","","41","HYATT PLACE","ALTOONA","IA",
"SC6892","11/22/21","SRVCE","4435","PRINCIPLE GLOBAL  INC.","1282.50","625.95","656.55","51.19","","RICHT","","","","","","9","DEERY BROTHERS OF AMES- PRINCIPAL USA INC.","AMES","IA",
"SC6893","11/09/21","SRVCE","5901","FEDERAL HEATH","317.22","205.49","111.73","35.22","2.00","RICHT","","","","","","1","CRACKER BARREL-FEDERAL HEATH","CLIVE","IA",
"SC6900","11/02/21","SRVCE","4988","TASTY TACO","90.00","60.78","29.22","32.47","","RICHT","","","","","","DEFAULT","TASTY TACO","DES MOINES","IA",
"SC6903","11/15/21","SRVCE","3353","BUZZARD BILLY'S RESTAURANT","492.50","297.55","194.95","39.58","","RICHT","","","","","","DEFAULT","BUZZARD BILLY´S RESTAURANT","DES MOINES","IA",
"SC6904","11/12/21","SRVCE","5676","TRI-CITY ELECTRIC CO.","135.00","218.65","-83.65","-61.96","","RICHT","","","","","","DEFAULT","TRI-CITY ELECTRIC CO.","DES MOINES","IA",
"SC6905","11/02/21","SRVCE","2801","MONTGOMERY ST. JOHN INSURANCE","127.08","57.74","69.34","54.56","3.00","RICHT","","","","","","DEFAULT","MONTGOMERY SAINT JOHN INSURANCE","DES MOINES","IA",
"SC6910","11/10/21","SRVCE","5107","ATLANTIC BOTTLING COCA-COLA","495.00","356.10","138.90","28.06","","RICHT","","","","","","1","ATLANTIC BOTTLING COCA-COLA","WALCOTT","IA",
"SC6911","11/10/21","SRVCE","5907","RANDY DRUMMER","100.00","50.00","50.00","50.00","","RICHT","","","","","","DEFAULT","RANDY DRUMMER","ALTOONA","IA",
"SC6915","11/11/21","SRVCE","4493","FREEDOM FINANCIAL BANK","90.00","45.59","44.41","49.34","","RICHT","","","","","","DEFAULT","FREEDOM FINANCIAL BANK","DES MOINES","IA",
"SC6917","11/15/21","SRVCE","3733","MINX SHOW PALACE","274.14","164.35","109.79","40.05","","RICHT","","","","","","DEFAULT","MINX SHOW PLACE","DES MOINES","IA",
"SC6919","11/11/21","SRVCE","3478","ANKENY DENTAL PROFESSIONALS  P.C.","90.00","60.78","29.22","32.47","","RICHT","","","","","","DEFAULT","ANKENY DENTAL PROFESSIONALS, P.C.","ANKENY","IA",
"SC6921","11/22/21","SRVCE","5531","THE SIGN RESOURCE INC.","705.88","372.63","333.25","47.21","6.00","RICHT","","","","","","1","TRACTOR SUPPLY CO.","ANKENY","IA",
"SC6922","11/16/21","SRVCE","5388","MED PHARM IOWA","90.00","30.40","59.60","66.22","","RICHT","","","","","","1","MEDPHARM","WINDSOR HEIGHTS","IA",
"SC6927","12/07/21","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","725.98","517.83","208.15","28.67","","RICHT","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC6928","11/16/21","SRVCE","4493","FREEDOM FINANCIAL BANK","90.00","60.78","29.22","32.47","","RICHT","","","","","","DEFAULT","FREEDOM FINANCIAL BANK","DES MOINES","IA",
"SC6929","11/19/21","SRVCE","3671","TRIANGLE SIGN AND SERVICE","160.94","108.32","52.62","32.70","","RICHT","","","","","","21","WEST ELM / TRIANGLE SIGN","DES MOINES","IA",
"SC6935","11/29/21","SRVCE","5911","MARK COURTER INSURANCE","302.50","186.77","115.73","38.26","","RICHT","","","","","","DEFAULT","MARK COURTER INSURANCE","URBANDALE","IA",
"SC6936","11/30/21","SRVCE","5152","EARLHAM SAVINGS BANK","405.00","273.51","131.49","32.47","","RICHT","","","","","","1","EARLHAM SAVINGS BANK","BEVINGTON","IA",
"SC6937","11/29/21","SRVCE","5187","1908 DRAUGHT HOUSE","135.00","91.18","43.82","32.46","","RICHT","","","","","","DEFAULT","1908 DRAUGHT HOUSE","WEST DES MOINES","IA",
"SC6938","12/12/21","SRVCE","5912","SAM EVERHART","160.00","80.00","80.00","50.00","","RICHT","","","","","","DEFAULT","SAM EVERHART","AMES","IA",
"SC6939","11/29/21","SRVCE","3396","IOWA EVENTS CENTER","90.00","60.78","29.22","32.47","","RICHT","","","","","","3","HY-VEE HALL","DES MOINES","IA",
"SC6942","11/30/21","SRVCE","43900","FINANCIAL PLUS CREDIT UNION","224.33","146.88","77.45","34.53","","RICHT","","","","","","DEFAULT","FINANCIAL PLUS CREDIT UNION","WEST DES MOINES","IA",
"SC6943","12/23/21","SRVCE","3939","THE GRAND","1073.72","615.74","457.98","42.65","","RICHT","","","","","","DEFAULT","THE GRAND","PERRY","IA",
"SC6944","12/08/21","SRVCE","4059","TEXAS ROAD HOUSE GRILL","252.90","161.94","90.96","35.97","","RICHT","","","","","","DEFAULT","TEXAS ROAD HOUSE GRILL","JOHNSTON","IA",
"SC6946","11/30/21","SRVCE","2535","ATLAS SIGN INDUSTRIES","300.92","170.17","130.75","43.45","","RICHT","","","","","","7","ADVANCE AUTO PARTS","DES MOINES","IA",
"SC6947","12/06/21","SRVCE","4956","FROHLICH SUPER VALUE","370.00","232.33","137.67","37.21","","RICHT","","","","","","DEFAULT","FROHLICH SUPER VALUE","COON RAPIDS","IA",
"SC6950","12/29/21","SRVCE","3287","LAKESIDE CASINO","1170.00","790.07","379.93","32.47","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC6951","12/21/21","SRVCE","5917","ATTENTION LANCE RIEDL","642.70","394.79","247.91","38.57","","RICHT","","","","","","DEFAULT","RESIDENCE INN DES MOINES DOWNTOWN","DES MOINES","IA",
"SC6951","12/21/21","SRVCE","5917","ATTENTION LANCE RIEDL","278.30","184.74","93.56","33.62","","RICHT","","","","","","DEFAULT","RESIDENCE INN DES MOINES DOWNTOWN","DES MOINES","IA",
"SC6954","01/06/22","SRVCE","5425","VIXXO SIGN & LIGHTING","1048.42","762.38","286.04","27.28","","RICHT","","","","","","5","DILLARDS-VIXXO","DES MOINES","IA",
"SC6958","12/08/21","SRVCE","5156","ARCHITECTURAL GRAPHIC INC.","180.00","121.55","58.45","32.47","","RICHT","","","","","","10","WALMART-AGI","GRIMES","IA",
"SC6959","12/13/21","SRVCE","3353","BUZZARD BILLY'S RESTAURANT","302.50","186.74","115.76","38.27","","RICHT","","","","","","DEFAULT","BUZZARD BILLY´S RESTAURANT","DES MOINES","IA",
"SC6963","12/12/21","SRVCE","5920","HOMEWOOD SUITES","270.00","172.21","97.79","36.22","","RICHT","","","","","","DEFAULT","HOMEWOOD SUITES","ANKENY","IA",
"SC6965","12/29/21","SRVCE","18600","CAT SCALE","206.25","165.00","41.25","20.00","","RICHT","","","","","","839","CAT #1949","PACIFIC JUNCTION","IA",
"SC6967","01/19/22","SRVCE","5419","TORO DISTRIBUTION CENTER","1017.36","587.56","429.80","42.25","7.00","RICHT","","","","","","DEFAULT","TORO DISTRIBUTION CENTER","ANKENY","IA",
"SC6974","01/12/22","SRVCE","5922","KIMMES COUNTRY STORE","0.00","0.00","0.00","","","RICHT","","","","","","DEFAULT","KIMMES COUNTRY STORE","CARROLL","IA",
"SC6975","12/23/21","SRVCE","2958","EYCHANER PROPERTIES","451.45","279.44","172.01","38.10","12.00","RICHT","","","","","","3","FIREHOUSE SUBS -EYECHANER PROPERTIES","DES MOINES","IA",
"SC6976","01/04/22","SRVCE","2830","EYCHANER PROPERTIES","112.50","75.99","36.51","32.45","","RICHT","","","","","","5","US CELLULAR - EYCHANER PROPERTIES","DES MOINES","IA",
"SC6977","01/28/22","SRVCE","2535","ATLAS SIGN INDUSTRIES","0.00","534.86","-534.86","","","RICHT","","","","","","71","US CELLULAR - ATLAS SIGNS","CENTERVILLE","IA",
"SC6980","01/12/22","SRVCE","5925","LASER FACILITY MANAGEMENT","519.60","264.38","255.22","49.12","4.00","RICHT","","","","","","1","MOTEL 6- LASER FACILITY MGMT.","WEST DES MOINES","IA",
"SC6982","12/30/21","SRVCE","3205","STRATUS","200.00","91.18","108.82","54.41","","RICHT","","","","","","39","SKETCHERS - STRATUS","WEST DES MOINES","IA",
"SC6987","01/17/22","SRVCE","5640","BROKEN ARROW WEAR","235.00","141.18","93.82","39.92","","RICHT","","","","","","DEFAULT","BROKEN ARROW WEAR","URBANDALE","IA",
"SC6988","01/17/22","SRVCE","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","300.00","106.65","193.35","64.45","","RICHT","","","","","","14","WELLS FARGO- SIGNTECH","ANKENY","IA",
"SC6990","12/30/21","SRVCE","2486","ATLAS SIGN INDUSTRIES","180.00","121.58","58.42","32.46","","RICHT","","","","","","5","KOHLS - ATLAS SIGN","WEST DES MOINES","IA",
"SC6992","01/19/22","SRVCE","4530","HY-VEE","1297.74","769.15","528.59","40.73","6.00","RICHT","","","","","","DEFAULT","HY-VEE","CARROLL","IA",
"SC6996","01/12/22","SRVCE","5042","DEER RUN APARTMENTS","437.22","230.77","206.45","47.22","10.00","RICHT","","","","","","DEFAULT","DEER RUN APARTMENTS","INDIANOLA","IA",
"SC6997","01/17/22","SRVCE","3268","MILLENNIUM THERAPY","157.50","106.37","51.13","32.46","","RICHT","","","","","","DEFAULT","MILLENNIUM THERAPY","WINTERSET","IA",
"SC7001","01/11/22","SRVCE","3869","TOMPKINS IND","513.17","266.84","246.33","48.00","6.00","RICHT","","","","","","DEFAULT","TOMPKINS IND","DES MOINES","IA",
"SC7002","01/12/22","SRVCE","2535","ATLAS SIGN INDUSTRIES","0.00","75.96","-75.96","","","RICHT","","","","","","67","US CELLULAR - ATLAS SIGNS","INDIANOLA","IA",
"SC7003","01/17/22","SRVCE","4598","WESTAR FOODS","480.41","268.75","211.66","44.06","5.00","RICHT","","","","","","5","HARDEE´S #2- WESTAR FOODS","DES MOINES","IA",
"SC7004","02/24/22","SRVCE","4598","WESTAR FOODS","1706.67","932.19","774.48","45.38","33.00","RICHT","","","","","","6","HARDEE´S # 915- WESTAR FOODS","DES MOINES","IA",
"SC7005","01/13/22","SRVCE","5115","APEX SIGN GROUP","268.66","172.24","96.42","35.89","","RICHT","","","","","","5","MATTRESS FIRM - APEX SIGN GROUP","WEST DES MOINES","IA",
"SC7008","02/15/22","SRVCE","3287","LAKESIDE CASINO","2350.42","1467.58","882.84","37.56","","RICHT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC7009","02/28/22","SRVCE","5809","WILLIAM PATON LIBRARY","3171.28","2137.08","1034.20","32.61","","RICHT","","","","","","DEFAULT","WILLIAM PATON LIBRARY","PATON","IA",
"SC7012","06/21/22","SRVCE","3733","MINX SHOW PALACE","1447.50","924.92","522.58","36.10","","RICHT","","","","","","DEFAULT","MINX SHOW PLACE","DES MOINES","IA",
