"06 NOV 2025","16:24:25","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/22 through 10/31/23",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"11239","04/28/23","PYLON","18600","CAT SCALE","1651.00","1023.04","627.96","38.04","","MIKEE","","","","","","939","CAT #1431","CLIVE","IA",
"11247","06/21/23","PYLON","18600","CAT SCALE","80145.00","53661.22","26483.78","33.04","3968.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11268","05/11/23","PYLON","18600","CAT SCALE","1651.00","1032.21","618.79","37.48","409.04","MIKEE","","","","","","948","CAT #1863","BOW","NH",
"11276","05/16/23","PYLON","18600","CAT SCALE","1651.00","1067.43","583.57","35.35","333.80","MIKEE","","","","","","949","CAT #459","COUNCIL BLUFFS","IA",
"11277","05/23/23","PYLON","18600","CAT SCALE","2005.00","1021.66","983.34","49.04","","MIKEE","","","","","","110","CAT #289","CLEAR LAKE","IA",
"11277","05/23/23","PYLON","18600","CAT SCALE","10864.00","6528.38","4335.62","39.91","","MIKEE","","","","","","110","CAT #289","CLEAR LAKE","IA",
"11277","05/23/23","PYLON","18600","CAT SCALE","3727.46","2428.60","1298.86","34.85","","MIKEE","","","","","","110","CAT #289","CLEAR LAKE","IA",
"11279","06/21/23","PYLON","18600","CAT SCALE","5239.68","4622.54","617.14","11.78","1468.75","MIKEE","","","","","","374","CAT #710","WAPAKONETA","OH",
"11286","05/18/23","PYLON","18600","CAT SCALE","1651.00","1067.43","583.57","35.35","1307.89","MIKEE","","","","","","712","CAT #1448","LEBANON","IN",
"11309","07/19/23","PYLON","18600","CAT SCALE","67772.00","43667.15","24104.85","35.57","4032.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11309","07/19/23","PYLON","18600","CAT SCALE","7200.09","3890.37","3309.72","45.97","","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11318","06/28/23","PYLON","18600","CAT SCALE","18744.00","12223.49","6520.51","34.79","","MIKEE","","","","","","955","CAT #307","COACHELLA","CA",
"11319","07/03/23","PYLON","18600","CAT SCALE","14994.00","9426.37","5567.63","37.13","","MIKEE","","","","","","558","CAT #2914","DALLAS","TX",
"11320","06/21/23","PYLON","18600","CAT SCALE","1651.00","1067.43","583.57","35.35","221.85","MIKEE","","","","","","49","CAT #876","COOKEVILLE","TN",
"11339","06/30/23","PYLON","18600","CAT SCALE","1883.88","1067.43","816.45","43.34","","MIKEE","","","","","","134","CAT #2201","HILLSBORO","TX",
"11345","06/30/23","PYLON","18600","CAT SCALE","1651.00","1078.53","572.47","34.67","363.08","MIKEE","","","","","","950","CAT #3121","ST. JOSEPH","MO",
"11346","07/27/23","PYLON","18600","CAT SCALE","11210.00","10298.99","911.01","8.13","4898.00","MIKEE","","","","","","957","CAT #1875","SOUTH BAY","FL",
"11350","08/15/23","PYLON","18600","CAT SCALE","78989.00","52396.67","26592.33","33.67","3968.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11371","07/19/23","PYLON","18600","CAT SCALE","1859.90","1093.83","766.07","41.19","","MIKEE","","","","","","802","CAT #3316","MANKATO","MN",
"11372","07/28/23","PYLON","18600","CAT SCALE","14614.00","9750.46","4863.54","33.28","","MIKEE","","","","","","965","CAT #2167","ORLA","TX",
"11386","07/24/23","PYLON","18600","CAT SCALE","1651.00","1067.43","583.57","35.35","948.14","MIKEE","","","","","","83","CAT #482","BROOKS","OR",
"11393","09/13/23","PYLON","18600","CAT SCALE","80581.00","53988.03","26592.97","33.00","4125.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11413","08/08/23","PYLON","18600","CAT SCALE","1651.00","1085.77","565.23","34.24","749.41","MIKEE","","","","","","971","CAT #170","MANCHESTER","TN",
"11419","08/12/23","PYLON","18600","CAT SCALE","1651.00","1087.70","563.30","34.12","397.81","MIKEE","","","","","","812","CAT #3311","GREENSBORO","NC",
"11439","08/24/23","PYLON","18600","CAT SCALE","1651.00","1085.77","565.23","34.24","795.14","MIKEE","","","","","","624","CAT #1744","EVANSTON","WY",
"11441","10/05/23","PYLON","18600","CAT SCALE","80145.00","53754.69","26390.31","32.93","4125.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11472","09/18/23","PYLON","18600","CAT SCALE","1651.00","1067.43","583.57","35.35","795.14","MIKEE","","","","","","320","CAT #1498","BROOKVILLE","PA",
"11473","09/26/23","PYLON","18600","CAT SCALE","14873.00","10263.50","4609.50","30.99","1500.00","MIKEE","","","","","","974","CAT #436","GREENSBURG","IN",
"11474","10/25/23","PYLON","18600","CAT SCALE","80145.00","53489.55","26655.45","33.26","4125.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11477","09/19/23","PYLON","18600","CAT SCALE","1875.25","1067.43","807.82","43.08","","MIKEE","","","","","","729","CAT # 1378","PUEBLO","CO",
"11481","09/19/23","PYLON","18600","CAT SCALE","1651.00","1067.43","583.57","35.35","586.60","MIKEE","","","","","","129","CAT #397","MEMPHIS","IN",
"11482","10/30/23","PYLON","18600","CAT SCALE","7728.20","4293.17","3435.03","44.45","454.83","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11483","09/28/23","PYLON","18600","CAT SCALE","2146.00","2764.57","-618.57","-28.82","2031.25","MIKEE","","","","","","975","CAT #1201","NEW CASTLE","PA",
"11491","09/21/23","PYLON","18600","CAT SCALE","1651.00","1023.04","627.96","38.04","586.60","MIKEE","","","","","","129","CAT #397","MEMPHIS","IN",
"11492","09/28/23","PYLON","18600","CAT SCALE","2146.00","3165.66","-1019.66","-47.51","2475.00","MIKEE","","","","","","624","CAT #1744","EVANSTON","WY",
"11499","09/25/23","PYLON","18600","CAT SCALE","1651.00","1023.04","627.96","38.04","235.61","MIKEE","","","","","","83","CAT #482","BROOKS","OR",
"11504","09/26/23","PYLON","18600","CAT SCALE","1651.00","1067.43","583.57","35.35","300.75","MIKEE","","","","","","333","CAT #655","WHITELAND","IN",
"11510","10/18/23","PYLON","18600","CAT SCALE","13320.00","4124.92","9195.08","69.03","194.60","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11514","10/05/23","PYLON","18600","CAT SCALE","2078.70","1023.04","1055.66","50.78","","MIKEE","","","","","","977","CAT #192","NEVADA","MO",
"11525","10/10/23","PYLON","18600","CAT SCALE","1651.00","1071.29","579.71","35.11","693.13","MIKEE","","","","","","77","CAT #983","FAIRMONT","WV",
"11539","10/30/23","PYLON","18600","CAT SCALE","17383.16","11109.09","6274.07","36.09","","MIKEE","","","","","","837","CAT #2028","HASLET","TX",
"11543","10/24/23","PYLON","18600","CAT SCALE","1651.00","1047.17","603.83","36.57","208.90","MIKEE","","","","","","653","CAT #1770","VILLA RIDGE","MO",
"11545","10/24/23","PYLON","18600","CAT SCALE","1651.00","1047.17","603.83","36.57","382.51","MIKEE","","","","","","138","CAT #747","BRASELTON","GA",
"11547","10/25/23","PYLON","18600","CAT SCALE","1651.00","1083.35","567.65","34.38","485.39","MIKEE","","","","","","979","CAT #534","MISSISSAUGA","ON",
"11548","10/25/23","PYLON","18600","CAT SCALE","1651.00","1071.29","579.71","35.11","382.51","MIKEE","","","","","","59","CAT #632","SATSUMA","AL",
"11552","10/30/23","PYLON","18600","CAT SCALE","3500.16","2216.32","1283.84","36.68","","MIKEE","","","","","","443","CAT #2024","NEW BRAUNFELS","TX",
"11555","10/30/23","PYLON","18600","CAT SCALE","3797.00","3277.93","519.07","13.67","1354.16","MIKEE","","","","","","739","CAT #934","OKLAHOMA CITY","OK",
"SC7356","11/14/22","PYLON","18600","CAT SCALE","1437.50","1150.00","287.50","20.00","","MIKEE","","","","","","807","CAT #3369","WILLINGTON","CT",
"","","PYLON","","Product Totals","2507306.52","1617026.00","890280.52","35.51","116166.64","MIKEE",

"10905-1","12/02/22","REPFCE","18600","CAT SCALE","3735.00","1574.65","2160.35","57.84","","MIKEE","","","","","","884","CAT #1338","LINCOLN","NE",
"10985-1","12/08/22","REPFCE","18600","CAT SCALE","2104.70","1865.90","238.80","11.35","731.25","MIKEE","","","","","","307","CAT #640","BLOOMINGTON","IL",
"10998-1","11/10/22","REPFCE","18600","CAT SCALE","4020.00","1065.89","2954.11","73.49","197.74","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11001-1","11/29/22","REPFCE","18600","CAT SCALE","3735.00","1431.88","2303.12","61.66","154.98","MIKEE","","","","","","897","CAT #132","KINGMAN","AZ",
"11002-1","11/29/22","REPFCE","18600","CAT SCALE","3735.00","1479.15","2255.85","60.40","154.98","MIKEE","","","","","","513","CAT #1408","KINGMAN","AZ",
"11050","01/04/23","REPFCE","18600","CAT SCALE","3735.00","1538.72","2196.28","58.80","167.89","MIKEE","","","","","","904","CAT #1133","BELLEMONT","AZ",
"11066","01/18/23","REPFCE","18600","CAT SCALE","3735.00","1662.73","2072.27","55.48","158.24","MIKEE","","","","","","909","CAT #203","LUGOFF","SC",
"11067","01/18/23","REPFCE","18600","CAT SCALE","3735.00","1560.20","2174.80","58.23","158.24","MIKEE","","","","","","910","CAT #217","COLUMBIA","SC",
"11072","01/23/23","REPFCE","18600","CAT SCALE","6660.00","2212.18","4447.82","66.78","193.36","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11083","02/03/23","REPFCE","18600","CAT SCALE","3735.00","1812.01","1922.99","51.49","128.55","MIKEE","","","","","","916","CAT #329","BEAUMONT","SC",
"11085","02/03/23","REPFCE","18600","CAT SCALE","3735.00","1716.98","2018.02","54.03","153.64","MIKEE","","","","","","914","CAT #1869","WALDO","FL",
"11086","02/03/23","REPFCE","18600","CAT SCALE","3735.00","1721.81","2013.19","53.90","153.64","MIKEE","","","","","","913","CAT #1420","ST. AUGUSTINE","FL",
"11093","01/30/23","REPFCE","18600","CAT SCALE","6660.00","207.97","6452.03","96.88","193.91","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11103","02/13/23","REPFCE","18600","CAT SCALE","3735.00","1445.70","2289.30","61.29","158.45","MIKEE","","","","","","737","CAT #451","BRUNSWICK","GA",
"11113","02/13/23","REPFCE","18600","CAT SCALE","3735.00","1566.31","2168.69","58.06","168.90","MIKEE","","","","","","920","CAT #1428","LAKE PARK","GA",
"11114","02/16/23","REPFCE","18600","CAT SCALE","3735.00","1669.38","2065.62","55.30","172.72","MIKEE","","","","","","139","CAT #1319","SAINT ROSE","LA",
"11117","02/20/23","REPFCE","18600","CAT SCALE","3735.00","1687.70","2047.30","54.81","375.27","MIKEE","","","","","","922","CAT #1363","BAINBRIDGE","GA",
"11119","02/20/23","REPFCE","18600","CAT SCALE","3735.00","1438.34","2296.66","61.49","375.27","MIKEE","","","","","","923","CAT #85","ADEL","GA",
"11121","02/23/23","REPFCE","18600","CAT SCALE","3735.00","1583.97","2151.03","57.59","184.51","MIKEE","","","","","","924","CAT #1402","DOTHAN","AL",
"11123","02/23/23","REPFCE","18600","CAT SCALE","3735.00","1677.82","2057.18","55.08","174.80","MIKEE","","","","","","926","CAT #1507","FAIRVIEW","TN",
"11124","02/23/23","REPFCE","18600","CAT SCALE","3735.00","1541.98","2193.02","58.72","151.10","MIKEE","","","","","","927","CAT #1381","DIXON","TN",
"11127","02/23/23","REPFCE","18600","CAT SCALE","3735.00","1571.19","2163.81","57.93","174.80","MIKEE","","","","","","928","CAT #447","DIXON","TN",
"11133","02/23/23","REPFCE","18600","CAT SCALE","3896.28","1538.10","2358.18","60.52","","MIKEE","","","","","","898","CAT #2485","HOUSTON","TX",
"11137","02/24/23","REPFCE","18600","CAT SCALE","3735.00","1567.78","2167.22","58.02","174.80","MIKEE","","","","","","930","CAT #227","SENATOBIA","MS",
"11146","03/08/23","REPFCE","18600","CAT SCALE","3735.00","1425.43","2309.57","61.84","170.46","MIKEE","","","","","","34","CAT #952","POLK CITY","FL",
"11147","03/08/23","REPFCE","18600","CAT SCALE","3735.00","1538.88","2196.12","58.80","184.25","MIKEE","","","","","","931","CAT #1422","MIDWAY","FL",
"11152","03/09/23","REPFCE","18600","CAT SCALE","3735.00","1531.61","2203.39","58.99","161.06","MIKEE","","","","","","66","CAT #401","DENHAM SPRINGS","LA",
"11158","03/20/23","REPFCE","18600","CAT SCALE","8040.00","1859.31","6180.69","76.87","278.98","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11158","03/20/23","REPFCE","18600","CAT SCALE","5280.00","2409.13","2870.87","54.37","","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11163","03/27/23","REPFCE","18600","CAT SCALE","3911.48","1581.78","2329.70","59.56","","MIKEE","","","","","","933","CAT #1415","LODI","CA",
"11164","03/30/23","REPFCE","18600","CAT SCALE","3735.00","1509.42","2225.58","59.59","195.63","MIKEE","","","","","","934","CAT #1359","LAKE PLACID","FL",
"11165","03/16/23","REPFCE","18600","CAT SCALE","3735.00","1546.32","2188.68","58.60","184.25","MIKEE","","","","","","59","CAT #632","SATSUMA","AL",
"11211","04/17/23","REPFCE","18600","CAT SCALE","3735.00","1515.66","2219.34","59.42","161.50","MIKEE","","","","","","937","CAT #1102","EUFAULA","OK",
"11215","04/17/23","REPFCE","18600","CAT SCALE","3735.00","1579.61","2155.39","57.71","157.61","MIKEE","","","","","","938","CAT #579","BISHOPVILLE","SC",
"11232","04/24/23","REPFCE","18600","CAT SCALE","13320.00","4190.28","9129.72","68.54","185.23","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11241","05/10/23","REPFCE","18600","CAT SCALE","3880.46","1606.13","2274.33","58.61","","MIKEE","","","","","","940","CAT #1392","MORRIS","IL",
"11246","05/10/23","REPFCE","18600","CAT SCALE","3911.08","1681.92","2229.16","57.00","","MIKEE","","","","","","941","CAT #2051","ELM MOTT","TX",
"11249","05/10/23","REPFCE","18600","CAT SCALE","3735.00","1633.43","2101.57","56.27","157.40","MIKEE","","","","","","942","CAT #363","INMAN","SC",
"11250","05/10/23","REPFCE","18600","CAT SCALE","3735.00","1425.67","2309.33","61.83","157.40","MIKEE","","","","","","943","CAT #684","AUGUSTA","GA",
"11253","05/11/23","REPFCE","18600","CAT SCALE","3892.40","1423.25","2469.15","63.44","","MIKEE","","","","","","944","CAT #267","ARDMORE","OK",
"11265","05/17/23","REPFCE","18600","CAT SCALE","3735.00","1567.67","2167.33","58.03","157.30","MIKEE","","","","","","233","CAT #652","AUGUSTA","GA",
"11266","05/19/23","REPFCE","18600","CAT SCALE","3735.00","1586.76","2148.24","57.52","163.71","MIKEE","","","","","","947","CAT #1463","MATTHEWS","MO",
"11267","05/25/23","REPFCE","18600","CAT SCALE","3897.13","1485.40","2411.73","61.88","","MIKEE","","","","","","381","CAT #1150","STRINGTOWN","OK",
"11271","05/24/23","REPFCE","18600","CAT SCALE","3735.00","1618.85","2116.15","56.66","162.13","MIKEE","","","","","","855","CAT #1162","VINTON","LA",
"11283","06/07/23","REPFCE","18600","CAT SCALE","13320.00","4128.10","9191.90","69.01","183.50","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11284","05/31/23","REPFCE","18600","CAT SCALE","1423.44","916.83","506.61","35.59","232.46","MIKEE","","","","","","233","CAT #652","AUGUSTA","GA",
"11289","05/30/23","REPFCE","18600","CAT SCALE","3735.00","1567.21","2167.79","58.04","167.40","MIKEE","","","","","","951","CAT SCALE # 554","SNEAD","AL",
"11292","05/26/23","REPFCE","18600","CAT SCALE","3735.00","1500.70","2234.30","59.82","140.00","MIKEE","","","","","","952","CAT # 43","TROY","IL",
"11297","05/31/23","REPFCE","18600","CAT SCALE","3735.00","1414.82","2320.18","62.12","140.00","MIKEE","","","","","","710","CAT #1445","PONTOON BEACH","IL",
"11305","06/14/23","REPFCE","18600","CAT SCALE","3909.48","1544.89","2364.59","60.48","","MIKEE","","","","","","954","CAT #483","BAKERSFIELD","CA",
"11324","07/19/23","REPFCE","18600","CAT SCALE","666.00","465.38","200.62","30.12","48.75","MIKEE","","","","","","956","IRVING BIG STOP","SAINT LIBOIRE","QC",
"11348","08/18/23","REPFCE","4053","STORAGE MART","4892.51","3660.62","1231.89","25.18","","MIKEE","","","","","","39","STORAGE MART","ANKENY","IA",
"11348","08/18/23","REPFCE","4053","STORAGE MART","2379.90","1004.40","1375.50","57.80","","MIKEE","","","","","","39","STORAGE MART","ANKENY","IA",
"11356","07/25/23","REPFCE","18600","CAT SCALE","5881.00","6239.94","-358.94","-6.10","4260.00","MIKEE","","","","","","959","CAT #387","FERNLEY","NV",
"11361","07/24/23","REPFCE","18600","CAT SCALE","3735.00","1582.10","2152.90","57.64","212.33","MIKEE","","","","","","961","CAT #95","LINWOOD","NC",
"11367","07/27/23","REPFCE","18600","CAT SCALE","3735.00","1607.45","2127.55","56.96","294.83","MIKEE","","","","","","963","CAT #1619","LANCASTER","ON",
"11369","07/24/23","REPFCE","18600","CAT SCALE","3735.00","1286.06","2448.94","65.57","123.24","MIKEE","","","","","","964","CAT #1163","TROY","IL",
"11374","07/27/23","REPFCE","18600","CAT SCALE","3735.00","1464.60","2270.40","60.79","130.03","MIKEE","","","","","","258","CAT #1533","GRAND LEDGE","MI",
"11382","07/27/23","REPFCE","18600","CAT SCALE","2010.00","1064.19","945.81","47.06","177.83","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11398","08/08/23","REPFCE","18600","CAT SCALE","3735.00","1861.46","1873.54","50.16","212.32","MIKEE","","","","","","967","CAT #1091","HOGANSVILLE","GA",
"11443","09/19/23","REPFCE","18600","CAT SCALE","3735.00","1611.30","2123.70","56.86","125.22","MIKEE","","","","","","972","CAT #318","CHEYENNE","WY",
"11445","09/06/23","REPFCE","18600","CAT SCALE","3735.00","1450.75","2284.25","61.16","212.32","MIKEE","","","","","","717","CAT #468","HAW RIVER","NC",
"11456","09/18/23","REPFCE","18600","CAT SCALE","3735.00","1491.88","2243.12","60.06","118.67","MIKEE","","","","","","272","CAT #1616","DE PERE","WI",
"11490","10/09/23","REPFCE","18600","CAT SCALE","3735.00","1480.70","2254.30","60.36","","MIKEE","","","","","","273","CAT #1618","OSCEOLA","IA",
"11531","10/18/23","REPFCE","18600","CAT SCALE","3735.00","1475.31","2259.69","60.50","125.21","MIKEE","","","","","","978","CAT #1397","DEMOTTE","IN",
"11549","10/30/23","REPFCE","18600","CAT SCALE","3735.00","1580.73","2154.27","57.68","126.04","MIKEE","","","","","","980","CAT #1536","UNION POINT","GA",
"11550","10/30/23","REPFCE","18600","CAT SCALE","3735.00","1495.44","2239.56","59.96","120.40","MIKEE","","","","","","762","CAT #573","HOLLAND","MI",
"","","REPFCE","","Product Totals","275765.86","113749.71","162016.15","58.75","14284.50","MIKEE",

"10828","12/09/22","RTLT","2449","HUBBELL CONSTRUCTION SERVICES","1585.63","953.71","631.92","39.85","","MIKEE","","","","","","25","FOUR MILE DISTRIBUTION SOUTH BLDG","ANKENY","IA",
"11378","10/13/23","RTLT","3162","EFCO- CONSTRUCTION PRODUCTS","14228.90","8866.47","5362.43","37.69","","MIKEE","","","","","","DEFAULT","EFCO","DES MOINES","IA",
"11516","10/24/23","RTLT","2209","HUBBELL REALTY","519.29","323.64","195.65","37.68","","MIKEE","","","","","","DEFAULT","HUBBELL REALTY","WEST DES MOINES","IA",
"","","RTLT","","Product Totals","16333.82","10143.82","6190.00","37.90","0.00","MIKEE",

"11180","04/06/23","SRVCE","18600","CAT SCALE","0.00","425.00","-425.00","","","MIKEE","","","","","","935","CAT #3312","PONTOON BEACH","IL",
"SC7389","12/16/22","SRVCE","6053","MR & JW LLC","513.75","371.69","142.06","27.65","","MIKEE","","","","","","1","FAT TONY´S","DES MOINES","IA",
"SC7494","01/31/23","SRVCE","5116","DAKOTA CROSSING RETAIL CENTER  LLC","135.00","144.80","-9.80","-7.26","","MIKEE","","","","","","1","DAKOTA CROSSING","AMES","IA",
"SC7574","04/18/23","SRVCE","18600","CAT SCALE","225.00","215.79","9.21","4.09","","MIKEE","","","","","","775","CAT #3313","ANKENY","IA",
"SC7646","06/13/23","SRVCE","6070","WALNUT CREEK CHURCH SOUTH","0.00","597.25","-597.25","","","MIKEE","","","","","","DEFAULT","WALNUT CREEK CHURCH SOUTH","DES MOINES","IA",
"SC7664","08/07/23","SRVCE","18600","CAT SCALE","0.00","299.44","-299.44","","","MIKEE","","","","","","953","CAT #1940","CARSON CITY","NV",
"SC7733","08/25/23","SRVCE","4347","AMES MUNICIPLE POWER","515.00","325.23","189.77","36.85","","MIKEE","","","","","","DEFAULT","AMES MUNICIPLE POWER","AMES","IA",
"SC7770","10/17/23","SRVCE","5607","TONES SPICES- B & G FOODS","437.50","297.77","139.73","31.94","","MIKEE","","","","","","DEFAULT","TONES SPICES- B & G FOODS","ANKENY","IA",
"SC7773","10/26/23","SRVCE","18600","CAT SCALE","0.00","1050.00","-1050.00","","","MIKEE","","","","","","976","CAT #3299","POCATELLO","ID",
"","","SRVCE","","Product Totals","1826.25","3726.97","-1900.72","-104.08","0.00","MIKEE",

"11091","04/04/23","VINYL","6075","ROUTE 69 VAPOR","734.02","465.22","268.80","36.62","","MIKEE","","","","","","DEFAULT","ROUTE 69 VAPOR","DES MOINES","IA",
"11091","04/04/23","VINYL","6075","ROUTE 69 VAPOR","734.02","259.22","474.80","64.68","","MIKEE","","","","","","DEFAULT","ROUTE 69 VAPOR","DES MOINES","IA",
"11091","04/04/23","VINYL","6075","ROUTE 69 VAPOR","275.00","96.53","178.47","64.90","","MIKEE","","","","","","DEFAULT","ROUTE 69 VAPOR","DES MOINES","IA",
"11151","03/07/23","VINYL","18600","CAT SCALE","0.00","273.73","-273.73","","","MIKEE","","","","","","601","CAT #1993","KANSAS CITY","MO",
"11212","04/28/23","VINYL","6075","ROUTE 69 VAPOR","625.38","363.21","262.17","41.92","198.87","MIKEE","","","","","","DEFAULT","ROUTE 69 VAPOR","DES MOINES","IA",
"11212","04/28/23","VINYL","6075","ROUTE 69 VAPOR","625.38","352.07","273.31","43.70","","MIKEE","","","","","","DEFAULT","ROUTE 69 VAPOR","DES MOINES","IA",
"","","VINYL","","Product Totals","2993.80","1809.98","1183.82","39.54","198.87","MIKEE",

"11099","01/30/23","WARMFG","18600","CAT SCALE","0.00","104.00","-104.00","","","MIKEE","","","","","","801","CAT #550","LATTA","SC",
"","","WARMFG","","Product Totals","0.00","104.00","-104.00","","0.00","MIKEE",

"11041","12/09/22","WARVIN","18600","CAT SCALE","0.00","663.78","-663.78","","","MIKEE","","","","","","902","CAT #2217","WYLIE","TX",
"11153","04/18/23","WARVIN","18600","CAT SCALE","0.00","411.85","-411.85","","","MIKEE","","","","","","836","CAT #3205","HARDEEVILLE","SC",
"","","WARVIN","","Product Totals","0.00","1075.63","-1075.63","","0.00","MIKEE",

"","","","","Salesperson MIKEE Totals","3320102.57","2072672.49","1247430.08","37.57","165030.83","MIKEE",

"11043","01/24/23","AWNING","2395","ARCHITECTURAL GRAPHICS  INC.","1697.72","431.14","1266.58","74.60","","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"","","AWNING","","Product Totals","1697.72","431.14","1266.58","74.60","0.00","RICHT",

"11251","05/08/23","BLDG","2708","JNB SIGNS","1206.67","236.52","970.15","80.40","","RICHT","","","","","","5","NAPA-JNB SIGNS","CHARITON","IA",
"11251","05/08/23","BLDG","2708","JNB SIGNS","1923.33","1514.38","408.95","21.26","","RICHT","","","","","","5","NAPA-JNB SIGNS","CHARITON","IA",
"11321","07/07/23","BLDG","3010","PATTISONID","1229.37","857.49","371.88","30.25","","RICHT","","","","","","17","MISTER CAR WASH","URBANDALE","IA",
"SC7690","07/19/23","BLDG","6139","WARRIOR LANES","1450.31","710.26","740.05","51.03","","RICHT","","","","","","DEFAULT","WARRIOR LANES","WAUKEE","IA",
"","","BLDG","","Product Totals","5809.68","3318.65","2491.03","42.88","0.00","RICHT",

"11061","01/24/23","CHANNL","3884","PANCHEROS MEXICAN GRILL","2467.08","1039.52","1427.56","57.86","","RICHT","","","","","","DEFAULT","PANCHEROS MEXICAN GRILL","WEST DES MOINES","IA",
"11100","02/16/23","CHANNL","4873","SMOOTHIE KING","1653.12","955.94","697.18","42.17","","RICHT","","","","","","1","SMOOTHIE KING","WEST DES MOINES","IA",
"11205","05/12/23","CHANNL","3534","ADVANCE SIGN GROUP  LLC","1872.54","905.52","967.02","51.64","","RICHT","","","","","","5","CATO-ASG","W DSM","IA",
"","","CHANNL","","Product Totals","5992.74","2900.98","3091.76","51.59","0.00","RICHT",

"11475","10/30/23","INSTL","2535","ATLAS SIGN INDUSTRIES","1187.34","294.35","892.99","75.21","","RICHT","","","","","","12","STARBUCKS","CLIVE","IA",
"SC7422","02/23/23","INSTL","3010","PATTISONID","500.00","215.86","284.14","56.83","232.87","RICHT","","","","","","15","MISTER CAR WASH","DES MOINES","IA",
"","","INSTL","","Product Totals","1687.34","510.21","1177.13","69.76","232.87","RICHT",

"11287","05/23/23","MISC","5937","HACIENDA VIEJA","498.75","319.98","178.77","35.84","","RICHT","","","","","","DEFAULT","HACIENDA VIEJA","GRIMES","IA",
"11457","10/11/23","MISC","4598","WESTAR FOODS","445.40","170.11","275.29","61.81","","RICHT","","","","","","5","HARDEE´S #2- WESTAR FOODS","DES MOINES","IA",
"SC7542","04/21/23","MISC","2535","ATLAS SIGN INDUSTRIES","502.24","262.51","239.73","47.73","","RICHT","","","","","","6","ADVANCE AUTO PARTS - ATLAS","DES MOINES","IA",
"","","MISC","","Product Totals","1446.39","752.60","693.79","47.97","0.00","RICHT",

"11193","08/09/23","MONMNT","3609","DOGWOODS LODGE","3967.40","2976.05","991.35","24.99","","RICHT","","","","","","DEFAULT","DOGWOODS LODGE","GRIMES","IA",
"11334","07/11/23","MONMNT","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","893.52","535.43","358.09","40.08","","RICHT","","","","","","29","WELLS FARGO","CLIVE","IA",
"11529","10/17/23","MONMNT","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","314.48","134.83","179.65","57.13","","RICHT","","","","","","9","WELLS FARGO-JOHNSTON # 103730","JOHNSTON","IA",
"","","MONMNT","","Product Totals","5175.40","3646.31","1529.09","29.55","0.00","RICHT",

"10964-1","03/22/23","OUTS","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","1722.60","554.57","1168.03","67.81","","RICHT","","","","","","37","WELLS FARGO-SIGNTECH","WEST DES MOINES","IA",
"10965-1","03/06/23","OUTS","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","270.00","78.05","191.95","71.09","","RICHT","","","","","","37","WELLS FARGO-SIGNTECH","WEST DES MOINES","IA",
"SC7546","05/30/23","OUTS","2535","ATLAS SIGN INDUSTRIES","1170.86","0.00","1170.86","100.00","","RICHT","","","","","","16","ADVANCE AUTO PARTS","AMES","IA",
"","","OUTS","","Product Totals","3163.46","632.62","2530.84","80.00","0.00","RICHT",

"11016","01/18/23","PYLON","4598","WESTAR FOODS","2612.04","1542.84","1069.20","40.93","","RICHT","","","","","","8","HARDEES-WESTSTAR FOODS","DES MOINES","IA",
"11032","12/16/22","PYLON","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","90.00","0.00","90.00","100.00","","RICHT","","","","","","38","WELLS FARGO / SIGNTECH","CLIVE","IA",
