6-Nov-25,16:27:34,,,GROSS MARGIN BY SALESPERSON,,,,,,,,,
SC2440,5/23/2012,SRVCE,3324,ST. GREGORY RETREAT CENTER,0,25.2,-25.2,,,DEFAULT,ST. GREGORY RETREAT CENTER,DES MOINES,IA
SC2441,12/31/2011,SRVCE,2885,BOB BROWN BUICK GMC,433.64,352.57,81.07,18.7,,DEFAULT,BOB BROWN,ANKENY,IA
SC2443,12/30/2011,SRVCE,3166,CELLULAR WORLD,0,175,-175,,,1,SPRINT,DES MOINES,IA
SC2443,12/30/2011,SRVCE,3166,CELLULAR WORLD,1300,804.4,495.6,38.12,,1,SPRINT,DES MOINES,IA
SC2444,12/30/2011,SRVCE,3326,PLAY IT AGAIN SPORTS,357.44,259.97,97.47,27.27,,DEFAULT,PLAY IT AGAIN SPORTS,CLIVE,IA
SC2446,12/29/2011,SRVCE,1550,ACCOUNTING AND TAX TIME SERVIC,75,36.4,38.6,51.47,,DEFAULT,ACCOUNTING AND TAX TIME SERVIC,Des Moines,IA
SC2448,12/29/2011,SRVCE,2501,IOWA VETERINARY SPECIALTIES,146.94,67.4,79.54,54.13,4,DEFAULT,IOWA VETERINARY SPECIALTIES,DES MOINES,
SC2449,1/11/2012,SRVCE,3307,RENT-A-CENTER,512.85,282.75,230.1,44.87,3,DEFAULT,RENT-A-CENTER,OSKALOOSA,IA
SC2450,12/30/2011,SRVCE,91100,QUIZNO'S SUBS,32.5,0,32.5,100,,DEFAULT,QUIZNO´S SUBS,West Des Moines,IA
SC2451,12/31/2011,SRVCE,110100,TACO JOHN'S OF IOWA,225,151.2,73.8,32.8,,15,TACO JOHN´S,AMES,IA
SC2452,12/31/2011,SRVCE,3322,TOY NETWORK,100.13,46.9,53.23,53.16,2,DEFAULT,TOY NETWORK,INDINAOLA,IA
SC2454,5/23/2012,SRVCE,3327,DOWNEY TIRE,0,27.3,-27.3,,,DEFAULT,DOWNEY TIRE,INDINAOLA,IA
SC2455,1/5/2012,SRVCE,2535,ATLAS SIGN INDUSTRIES,1004.98,522.37,482.61,48.02,14,7,ADVANCE AUTO PARTS,DES MOINES,IA
SC2456,1/23/2012,SRVCE,3178,SOUTH WATER SIGNS,502,400,102,20.32,4,6,H & R BLOCK #16076,WEST DES MOINES,IA
SC2457,6/27/2012,SRVCE,3328,DUBUQUE SIGN CO.,548.29,355.83,192.46,35.1,,1,BP OIL,ALTOONA,IA
SC2458,1/31/2012,SRVCE,3178,SOUTH WATER SIGNS,225,151.2,73.8,32.8,135,7,H & R BLOCK $15830,DES MOINES,IA
SC2459,2/15/2012,SRVCE,106400,TACO JOHN'S,195,109.2,85.8,44,,DEFAULT,TACO JOHN´S,AMES,IA
SC2461,1/24/2012,SRVCE,2904,IMS,1112.01,850,262.01,23.56,10,2,AEROPOSTALE INC.,AMES,IA
SC2463,1/24/2012,SRVCE,2371,COAST SIGN  INCORPORATED,345,236.5,108.5,31.45,,1,SPRINT,WEST DES MOINES,IA
SC2464,1/24/2012,SRVCE,3157,IDENTITY MANAGEMENT,112.5,81.9,30.6,27.2,,4,MATTRESS FIRM,URBANDALE,IA
SC2465,1/24/2012,SRVCE,3157,IDENTITY MANAGEMENT,112.5,27.3,85.2,75.73,,3,MATTRESS FIRM,URBANDALE,IA
SC2471,2/8/2012,SRVCE,110100,TACO JOHN'S OF IOWA,309.05,175.3,133.75,43.28,,5,TACO JOHN´S,ANKENY,IA
SC2472,2/7/2012,SRVCE,42300,FAREWAY STORES  INC.,211.25,135.8,75.45,35.72,,9,"FAREWAY STORES, INC.",URBANDALE,IA
SC2473,2/24/2012,SRVCE,2371,COAST SIGN  INCORPORATED,237.5,145.9,91.6,38.57,,5,BANK OF THE WEST,DES MOIENS,IA
SC2474,2/7/2012,SRVCE,2371,COAST SIGN  INCORPORATED,75,50.4,24.6,32.8,,5,BANK OF THE WEST,DES MOIENS,IA
SC2476,2/7/2012,SRVCE,3295,IOWA HEALTH PHYSICIANS / TOM KIEFFER,146.25,88.9,57.35,39.21,,1,IOWA HEALTH PHYSICIANS,WAUKEE,IA
SC2477,2/10/2012,SRVCE,3344,FRONT STREET FS,343.32,156,187.32,54.56,12,1,ADVANCE AUTO PARTS,DES MOINES,IA
SC2479,2/8/2012,SRVCE,110100,TACO JOHN'S OF IOWA,231.18,126.64,104.54,45.22,2,4,TACO JOHN´S,ALTOONA,IA
SC2481,2/8/2012,SRVCE,3349,MUSTARDS,304.4,143.55,160.85,52.84,,DEFAULT,MUSTARDS,WINDSOR HEIGHTS,IA
SC2482,3/26/2012,SRVCE,2537,ICON IDENTITY SOLUTIONS,397.56,179.25,218.31,54.91,,6,SYSCO,ANKENY,IA
SC2483,2/10/2012,SRVCE,2371,COAST SIGN  INCORPORATED,533.01,357.41,175.6,32.94,,7,BANK OF THE WEST,WEST DES MOINES,IA
SC2484,2/8/2012,SRVCE,3315,SKATE NORTH,356.32,217.08,139.24,39.08,16,DEFAULT,SKATE NORTH,DES MOINES,IA
SC2485,3/13/2012,SRVCE,3032,POPPY'S PIZZA & STEAK HOUSE,234.69,132.62,102.07,43.49,,DEFAULT,POPPY´S PIZZA & STEAK HOUSE,COLFAX,IA
SC2489,2/8/2012,SRVCE,2798,ANCHOR SIGN CO,0,36.4,-36.4,,,15,WEIGHT WATCHERS/ANCHOR SIGN,URBANDALE,IA
SC2492,2/24/2012,SRVCE,42300,FAREWAY STORES  INC.,100,50,50,50,,DEFAULT,"FAREWAY STORES, INC.",Boone,IA
SC2493,4/16/2012,SRVCE,3352,CITY OF POLK CITY,178.75,100.1,78.65,44,,DEFAULT,CITY OF POLK CITY,POLK CITY,IA
SC2494,3/30/2012,SRVCE,3356,PERKINS ZONE OFFICE,0,0,0,,,1,PERKINS,NEWTON,IA
SC2499,2/27/2012,SRVCE,2798,ANCHOR SIGN CO,622.06,316.7,305.36,49.09,6,17,ADVANCE AMERICA,ANKENY,IA
SC2500,2/20/2012,SRVCE,3062,GRX HOLDINGS  LLC.,146.25,81.9,64.35,44,,1,MEDICAP PHARMACY,ALTOONA,IA
SC2503,2/29/2012,SRVCE,3317,HANCOCK FABRICS,130,137.2,-7.2,-5.54,,1,HANCOCK FABRICS,WEST DES MOINES,IA
SC2504,2/29/2012,SRVCE,29800,COMMONWEALTH ELECTRIC,85,50,35,41.18,,DEFAULT,COMMONWEALTH ELECTRIC,Des Moines,IA
SC2505,4/10/2012,SRVCE,3362,ALL ABOUT YOU SALON & TANNING,0,66.5,-66.5,,,DEFAULT,ALL ABOUT YOU SALON & TANNING,DES MOINES,IA
SC2506,2/29/2012,SRVCE,3349,MUSTARDS,0,98,-98,,,DEFAULT,MUSTARDS,WINDSOR HEIGHTS,IA
SC2507,3/6/2012,SRVCE,3365,H & R BLOCK,97.5,50.4,47.1,48.31,,1,H & R BLOCK,WEST DES MOINES,IA
SC2508,3/7/2012,SRVCE,2765,DOMINO'S PIZZA,244.44,177.6,66.84,27.34,3,3,DOMINO´S PIZZA,DES MOINES,IA
SC2512,4/30/2012,SRVCE,110100,TACO JOHN'S OF IOWA,0,0,0,,,15,TACO JOHN´S,AMES,IA
SC2513,3/6/2012,SRVCE,110100,TACO JOHN'S OF IOWA,97.5,50.4,47.1,48.31,,5,TACO JOHN´S,ANKENY,IA
SC2514,3/14/2012,SRVCE,2316,MCDONALD'S,403.38,267.33,136.05,33.73,,DEFAULT,MCDONALD´S,ATLANTIC,IA
SC2515,5/23/2012,SRVCE,110100,TACO JOHN'S OF IOWA,2080.1,1540.44,539.66,25.94,8,7,TACO JOHN´S,BOONE,IA
SC2518,4/10/2012,SRVCE,3373,FITTING UNLIMITED,509.58,477.23,32.35,6.35,,DEFAULT,SITTING UNLIMITED,URBANDALE,IA
SC2520,3/14/2012,SRVCE,3157,IDENTITY MANAGEMENT,75,37.8,37.2,49.6,,6,MATTRESS FIRM,DES MOINES,IA
SC2522,3/20/2012,SRVCE,85100,PAT CLEMONS  INC.,0,0,0,,,DEFAULT,"PAT CLEMONS, INC.",Boone,IA
SC2523,3/31/2012,SRVCE,3379,ARMY POST RD. PLAZA INC.,306.34,158.46,147.88,48.27,9,1,ARMY POST ROAD PLAZA INC.,DES MOINES,IA
SC2524,3/31/2012,SRVCE,2371,COAST SIGN  INCORPORATED,489.95,440.33,49.62,10.13,,9,BANK OF THE WEST,DES MOINES,IA
SC2525,3/31/2012,SRVCE,3349,MUSTARDS,375.65,237.56,138.09,36.76,,DEFAULT,MUSTARDS,WINDSOR HEIGHTS,IA
SC2526,3/31/2012,SRVCE,2384,OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH,75,0,75,100,,DEFAULT,OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH,ANKENY,IA
SC2528,4/10/2012,SRVCE,3151,HOME FURNISHINGS,230,113.7,116.3,50.57,,DEFAULT,HOME FURNISHINGS,DES MOINES,IA
SC2529,4/16/2012,SRVCE,110100,TACO JOHN'S OF IOWA,533.58,307.36,226.22,42.4,3,9,TACO JOHN´S,DES MOINES,IA
SC2530,4/30/2012,SRVCE,2317,BUDGET LUBE,352.56,184.25,168.31,47.74,4,DEFAULT,BUDGET LUBE,DES MOINES,IA
SC2531,3/31/2012,SRVCE,2371,COAST SIGN  INCORPORATED,130,95.56,34.44,26.49,,5,BANK OF THE WEST,DES MOIENS,IA
SC2532,3/28/2012,SRVCE,2798,ANCHOR SIGN CO,170,84,86,50.59,,18,FAMOUS FOOTWARE,WEST DES MOINES,IA
SC2534,4/16/2012,SRVCE,2209,HUBBELL REALTY,360,277.5,82.5,22.92,,14,KIRKE FINANCIAL SERVICES- HUBBLE REALITY,WEST DES MOINES,IA
SC2535,3/31/2012,SRVCE,110100,TACO JOHN'S OF IOWA,118.48,42.58,75.9,64.06,2,6,TACO JOHN´S,DES MOINES,IA
SC2536,4/16/2012,SRVCE,3304,CHINA JADE,376.25,204.7,171.55,45.59,,DEFAULT,CHINA JADE,WEST DES MOINES,IA
SC2537,4/10/2012,SRVCE,79500,NEBRASKA FURNITURE MART,280,150.1,129.9,46.39,,DEFAULT,NEBRASKA FURNITURE MART,CLIVE,IA
SC2539,3/31/2012,SRVCE,2801,MONTGOMERY ST. JOHN INSURANCE,186.64,95.2,91.44,48.99,6,DEFAULT,MONTGOMERY SAINT JOHN INSURANCE,DES MOINES,IA
SC2540,4/24/2012,SRVCE,2561,NORTH AMERICAN SIGNS,708.76,351.56,357.2,50.4,9,5,RADIO SHACK,DES MOINES,IA
SC2541,4/18/2012,SRVCE,2371,COAST SIGN  INCORPORATED,302.5,168.63,133.87,44.25,,2,BANK OF THE WEST,INDIANOLA,IA
SC2542,4/16/2012,SRVCE,2371,COAST SIGN  INCORPORATED,0,0,0,,,5,BANK OF THE WEST,DES MOIENS,IA
SC2543,4/10/2012,SRVCE,49300,GIT N GO CONVENIENCE STORES,269.16,130.5,138.66,51.52,6,29,GIT N GO,CLIVE,IA
SC2547,4/10/2012,SRVCE,3066,NATIONAL SIGN CORP,154.04,103.11,50.93,33.06,,1,ADEL CHRYSLER,ADEL,IA
SC2548,7/10/2012,SRVCE,3394,JOHN MAURO,252.88,138.73,114.15,45.14,4,DEFAULT,JOHN MAURO,DES MOINES,IA
SC2550,4/24/2012,SRVCE,3395,H & R BLOCK #15830,0,0,0,,,DEFAULT,H & R BLOCK #15830,DES MOINES,IA
SC2551,4/30/2012,SRVCE,108530,TACO JOHN'S,810.76,441.66,369.1,45.53,9,DEFAULT,TACO JOHN´S,NEWTON,IA
SC2553,6/29/2012,SRVCE,3365,H & R BLOCK,180,58.8,121.2,67.33,,1,H & R BLOCK,WEST DES MOINES,IA
SC2556,5/8/2012,SRVCE,3151,HOME FURNISHINGS,205,104.6,100.4,48.98,,DEFAULT,HOME FURNISHINGS,DES MOINES,IA
SC2559,4/30/2012,SRVCE,2371,COAST SIGN  INCORPORATED,645.87,455.45,190.42,29.48,,10,BANK OF THE WEST,ANKENY,IA
SC2560,4/30/2012,SRVCE,2952,FAT TONY'S,211.45,193.97,17.48,8.27,,DEFAULT,FAT TONY´S,DES MOINES,IA
SC2570,5/9/2012,SRVCE,2139,CRE NATIONWIDE,2043.75,1357.4,686.35,33.58,47,8,NATIONWIDE,DES MOINES,IA
SC2573,4/30/2012,SRVCE,3396,IOWA EVENTS CENTER,85,50.4,34.6,40.71,,DEFAULT,IOWA EVENTS CENTER,DES MOINES,IA
SC2574,5/8/2012,SRVCE,2395,ARCHITECTURAL GRAPHICS  INC.,585,260.4,324.6,55.49,,5,LITHIA,AMES,IA
SC2575,5/15/2012,SRVCE,3344,FRONT STREET FS,0,162.4,-162.4,,,1,ADVANCE AUTO PARTS,DES MOINES,IA
SC2576,5/25/2012,SRVCE,33630,DALLAS CENTER - GRIMES HIGH SCHOOL,0,126,-126,,,DEFAULT,DALLAS CENTER - GRIMES HIGH SCHOOL,GRIMES,IA
SC2580,5/8/2012,SRVCE,3419,DIAMOND VOGEL PAINT,208.74,96,112.74,54.01,9,DEFAULT,DIAMOND VOGEL PAINT,DES MOINES,IA
SC2582,5/21/2012,SRVCE,2885,BOB BROWN BUICK GMC,292.5,223.6,68.9,23.56,,DEFAULT,BOB BROWN,ANKENY,IA
SC2583,5/8/2012,SRVCE,3396,IOWA EVENTS CENTER,168.75,96.6,72.15,42.76,,2,IOWA EVENTS CENTER / VETERANS MEMORIAL COMMUNITY CHOICE CREDIT UNION CONVENTION CENTER - 3RD ST. BILLING,DES MOINES,IA
SC2584,5/16/2012,SRVCE,110100,TACO JOHN'S OF IOWA,426.5,237.2,189.3,44.38,,9,TACO JOHN´S,DES MOINES,IA
SC2587,5/21/2012,SRVCE,2317,BUDGET LUBE,0,78.4,-78.4,,,DEFAULT,BUDGET LUBE,DES MOINES,IA
SC2588,5/15/2012,SRVCE,3344,FRONT STREET FS,465,108.8,356.2,76.6,,2,ADVANCE AUTO PARTS/EMPIRE,DES MOINES,IA
SC2589,5/21/2012,SRVCE,2832,MULLET'S,442.5,271.2,171.3,38.71,,DEFAULT,MULLET´S,DES MOINES,IA
SC2591,5/15/2012,SRVCE,3307,RENT-A-CENTER,300,145.6,154.4,51.47,,DEFAULT,RENT-A-CENTER,OSKALOOSA,IA
SC2595,9/14/2012,SRVCE,3010,PATTISONID,382.5,231.66,150.84,39.44,,1,BOB BROWN (PATTISON SIGN),ANKENY,IA
SC2596,5/21/2012,SRVCE,113350,THE SPA AT WEST GLEN,325,217,108,33.23,,DEFAULT,THE SPA AT WEST GLEN,West Des Moines,IA
SC2597,5/18/2012,SRVCE,2535,ATLAS SIGN INDUSTRIES,574.55,372.7,201.85,35.13,,5,HIBBETT´S SPORTS,CARROLL,IA
SC2598,5/29/2012,SRVCE,2371,COAST SIGN  INCORPORATED,0,63,-63,,,11,BANK OF THE WEST,DES MOINES,IA
SC2600,5/23/2012,SRVCE,3428,DALLAS COUNTY COURT HOUSE,170,84,86,50.59,,DEFAULT,DALLAS COUNTY COURT HOUSE,ADEL,IA
SC2601,6/11/2012,SRVCE,3429,PAPA MURPHY'S,0,25.2,-25.2,,,DEFAULT,PAPA MURPHY´S,OSKALOOSA,IA
SC2602,6/11/2012,SRVCE,3430,INSURANCE SERVICE,260,151.44,108.56,41.75,,DEFAULT,INSURANCE SERVICE,OSKALOOSA,IA
SC2603,7/27/2012,SRVCE,51400,THE MUTUAL GROUP,0,92.4,-92.4,,,DEFAULT,GUIDEONE INSURANCE,West Des Moines,IA
SC2603,7/27/2012,SRVCE,51400,THE MUTUAL GROUP,753.92,541.9,212.02,28.12,,DEFAULT,GUIDEONE INSURANCE,West Des Moines,IA
SC2606,7/23/2012,SRVCE,2941,CITY OF GILBERT,0,0,0,,,DEFAULT,CITY OF GILBERT,GILBERT,IA
SC2607,5/31/2012,SRVCE,3047,IDENTITI RESOURCES LIMITED,162.5,54.6,107.9,66.4,,2,VERIZON WIRELESS/IDENTITI RESOURCES,DES MOINES,IA
SC2608,5/31/2012,SRVCE,3047,IDENTITI RESOURCES LIMITED,261.19,142.78,118.41,45.33,,4,VERIZON/ IDENTITI RESOURCES,CLIVE,IA
SC2609,5/31/2012,SRVCE,3047,IDENTITI RESOURCES LIMITED,260,98.7,161.3,62.04,,5,VERIZON/ IDENTITI RESOURCES,DES MOINES,IA
SC2610,5/31/2012,SRVCE,3047,IDENTITI RESOURCES LIMITED,260,109.2,150.8,58,,3,VERIZON/ IDENTITI RESOURCES,WEST DES MOINES,IA
SC2611,6/4/2012,SRVCE,2287,SKIN KITCHEN TATOO,269.01,156.88,112.13,41.68,,DEFAULT,SKIN KITCHEN TATOO,DES MOINES,IA
SC2616,7/5/2012,SRVCE,3439,SONIC DRIVE-IN,0,173.6,-173.6,,,DEFAULT,SONIC DRIVE-IN,DES MOINES,IA
SC2617,7/10/2012,SRVCE,3438,SONIC DRIVE-IN,0,412.5,-412.5,,,DEFAULT,SONIC DRIVE-IN,ANKENY,IA
SC2618,6/27/2012,SRVCE,49300,GIT N GO CONVENIENCE STORES,0,21,-21,,,27,GIT ´N GO,DES MOINES,IA
SC2622,6/20/2012,SRVCE,2798,ANCHOR SIGN CO,0,0,0,,,14,DOLLAR TREE,AMES,IA
SC2623,6/25/2012,SRVCE,3023,BASELINE FITNESS,0,184.06,-184.06,,,DEFAULT,PLANET FITNESS,DES MOINES,IA
SC2629,6/29/2012,SRVCE,2842,DESIGN TEAM SIGN COMPANY,197.14,120.19,76.95,39.03,,4,APPLEBEE´S,AMES,IA
SC2630,7/10/2012,SRVCE,2512,DEPARTMENT OF THE ARMY CORPS OF ENGINEERS,105,68.64,36.36,34.63,,2,ARMED FORCES RECRUITING,DES MOINES,IA
SC2631,7/19/2012,SRVCE,3455,WILLIAMS TURF FARMS C/O BROWN & BILLINGS PROPERTY MGMT.,543.1,467.55,75.55,13.91,8,1,EZ MONEY - BILL LANDLORD,DES MOINES,IA
SC2634,7/5/2012,SRVCE,3280,STAR ENERGY,0,363.87,-363.87,,,2,STAR ENERGY,BAYARD,IA
SC2635,7/5/2012,SRVCE,2958,EYCHANER PROPERTIES,0,0,0,,,DEFAULT,EYCHANER PROPERTIES,WEST DES MOINES,IA
SC2636,7/11/2012,SRVCE,3047,IDENTITI RESOURCES LIMITED,140,88.66,51.34,36.67,,5,VERIZON/ IDENTITI RESOURCES,DES MOINES,IA
SC2639,8/31/2012,SRVCE,3002,DENISE BRADFIELD D.B.A GRAET CLIPS,200,100,100,50,,DEFAULT,DENISE BRADFIELD D.B.A GRAET CLIPS,POLK CITY,IA
SC2641,8/22/2012,SRVCE,1500,ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC,775.75,458.5,317.25,40.9,,2,MOTEL 6 #30,DES MOINES,IA
SC2642,7/23/2012,SRVCE,2535,ATLAS SIGN INDUSTRIES,180,102.96,77.04,42.8,,9,STARBUCKS 10556 - ATLAS,DES MOINES,IA
SC2643,7/27/2012,SRVCE,3106,HIXSON & BROWN  P.C.,276.2,158.03,118.17,42.78,,DEFAULT,"HIXSON & BROWN, P.C.",WEST DES MOINES,IA
SC2648,7/31/2012,SRVCE,3430,INSURANCE SERVICE,425,228.8,196.2,46.16,,DEFAULT,INSURANCE SERVICE,OSKALOOSA,IA
SC2651,8/16/2012,SRVCE,2958,EYCHANER PROPERTIES,0,219.04,-219.04,,,DEFAULT,EYCHANER PROPERTIES,WEST DES MOINES,IA
SC2651,8/16/2012,SRVCE,2958,EYCHANER PROPERTIES,0,0,0,,,DEFAULT,EYCHANER PROPERTIES,WEST DES MOINES,IA
SC2653,7/31/2012,SRVCE,2504,EDGE TOWNER MOTEL,157.5,105.82,51.68,32.81,,DEFAULT,EDGE TOWNER MOTEL,DESOTO,IA
SC2654,8/8/2012,SRVCE,3094,ME 'N MOMMY TO BE,0,122.28,-122.28,,,DEFAULT,ME ´N MOMMY TO BE,ANKENY,IA
SC2655,10/9/2012,SRVCE,2371,COAST SIGN  INCORPORATED,0,326.05,-326.05,,,10,BANK OF THE WEST,ANKENY,IA
SC2656,8/29/2012,SRVCE,108530,TACO JOHN'S,206.07,137.38,68.69,33.33,,DEFAULT,TACO JOHN´S,NEWTON,IA
SC2657,8/16/2012,SRVCE,3042,ANKENY DINER,467.7,265.05,202.65,43.33,,DEFAULT,ANKENY DINER,ANKENY,IA
SC2658,8/31/2012,SRVCE,2535,ATLAS SIGN INDUSTRIES,0,115.83,-115.83,,,10,PETCO,DES MOINES,IA
SC2658,8/31/2012,SRVCE,2535,ATLAS SIGN INDUSTRIES,677.74,247.56,430.18,63.47,,10,PETCO,DES MOINES,IA
SC2660,8/22/2012,SRVCE,3309,GABLE SIGNS  INC.,0,118.23,-118.23,,,7,HY-VEE - GABLE,URBANDALE,IA
SC2661,8/16/2012,SRVCE,49300,GIT N GO CONVENIENCE STORES,157.5,75.08,82.42,52.33,,31,GIT N GO #17,ALTOONA,IA
SC2662,8/22/2012,SRVCE,3477,SCOTTS FOODS,445.44,277.56,167.88,37.69,,DEFAULT,SCOTTS FOODS,NORWALK,IA
SC2663,8/27/2012,SRVCE,47100,FUDDRUCKERS,577.35,314.94,262.41,45.45,,DEFAULT,FUDDRUCKERS,West Des Moines,IA
SC2664,8/16/2012,SRVCE,3479,FONG'S PIZZA,125,78.62,46.38,37.1,,DEFAULT,FONG´S PIZZA,DES MOINES,IA
SC2665,8/29/2012,SRVCE,3193,GOD FATHER'S PIZZA,690.96,403.16,287.8,41.65,,DEFAULT,GOD FATHER´S PIZZA,ANKENY,IA
SC2666,8/29/2012,SRVCE,3484,LANNY'S AUTO'S,644.35,357.85,286.5,44.46,11,DEFAULT,LANNY´S AUTO´S,WINTERSET,IA
SC2670,8/30/2012,SRVCE,3321,BEST WESTERN,1590.31,859.43,730.88,45.96,26,DEFAULT,BEST WESTERN,ANKENY,IA
SC2671,8/27/2012,SRVCE,2535,ATLAS SIGN INDUSTRIES,202.5,115.83,86.67,42.8,,11,STARBUCKS 9266-ATLAS,ANKENY,IA
SC2673,8/29/2012,SRVCE,3047,IDENTITI RESOURCES LIMITED,140,132.99,7.01,5.01,,2,VERIZON WIRELESS/IDENTITI RESOURCES,DES MOINES,IA
SC2674,8/29/2012,SRVCE,49300,GIT N GO CONVENIENCE STORES,257.24,171.45,85.79,33.35,,31,GIT N GO #17,ALTOONA,IA
SC2676,8/31/2012,SRVCE,52350,HARRIS AUTO RACING,547.41,329.81,217.6,39.75,,DEFAULT,HARRIS AUTO RACING,Boone,IA
SC2677,9/11/2012,SRVCE,2371,COAST SIGN  INCORPORATED,547.76,324.67,223.09,40.73,,2,BANK OF THE WEST,INDIANOLA,IA
SC2678,9/25/2012,SRVCE,2983,SHERIDAN PARK UNITED METHODIST CHURCH,217.7,124.99,92.71,42.59,,DEFAULT,SHERIDAN PARK UNITED METHODIST CHURCH,DES MOINES,IA
SC2679,9/12/2012,SRVCE,3498,BRUCE KALISEK,120,60,60,50,,DEFAULT,BRUCE KALISEK,URBANDALE,IA
SC2680,9/11/2012,SRVCE,3036,PINNACLE SIGN GROUP,414.51,248.38,166.13,40.08,,6,ORANGE LEAF,URBANDALE,IA
SC2682,10/31/2012,SRVCE,55680,HY-LINE INTERNATIONAL,350,221.65,128.35,36.67,,DEFAULT,HY-LINE INTERNATIONAL,DALLAS CENTER,IA
SC2683,9/25/2012,SRVCE,3503,WELLS FARGO CORPORATE PROPERTIES GROUP,756.13,353.21,402.92,53.29,27,1,WELLS FARGO,DENISON,IA
SC2684,9/12/2012,SRVCE,45050,FLEUR CINEMA & CAFE,292.96,159.93,133.03,45.41,,DEFAULT,FLEUR CINEMA & CAFE,Des Moines,IA
SC2685,9/12/2012,SRVCE,2842,DESIGN TEAM SIGN COMPANY,0,185.9,-185.9,,,3,APPLEBEE´S,DES MOINES,IA
SC2686,9/14/2012,SRVCE,2763,BANDANA'S,453.98,249.27,204.71,45.09,,DEFAULT,BANDANA´S,ANKENY,IA
SC2687,10/18/2012,SRVCE,3248,BASELINE FITNESS,0,187.18,-187.18,,,3,PLANET FITNESS,DAVENPORT,IA
SC2688,9/25/2012,SRVCE,108530,TACO JOHN'S,206.2,110.88,95.32,46.23,,DEFAULT,TACO JOHN´S,NEWTON,IA
SC2690,9/25/2012,SRVCE,3509,NATIONWIDE SIGN SERVICE INC.,456.72,296.15,160.57,35.16,,1,SHOE CARNIVAL # 411,DES MOINES,IA
SC2691,10/8/2012,SRVCE,3511,JASON WALSH,0,32.18,-32.18,,,DEFAULT,KRYGER GLASS,DES MOINES,IA
SC2692,9/25/2012,SRVCE,3513,MIDAS,626.36,351.67,274.69,43.85,7,DEFAULT,MIDAS,AMES,IA
SC2693,9/28/2012,SRVCE,2535,ATLAS SIGN INDUSTRIES,140,77.22,62.78,44.84,,12,STARBUCKS,CLIVE,IA
SC2694,10/17/2012,SRVCE,3515,NATIONWIDE,4508.02,2961.68,1546.34,34.3,47,1,NATIONWIDE PARKING RAMP,DES MOINES,IA
SC2696,9/28/2012,SRVCE,3461,AURORA SIGN CO.,105,64.36,40.64,38.7,,2,POWER LIFE YOGA,WEST DES MOINES,IA
SC2697,10/9/2012,SRVCE,2371,COAST SIGN  INCORPORATED,543.26,286.79,256.47,47.21,,2,BANK OF THE WEST,INDIANOLA,IA
SC2698,10/17/2012,SRVCE,3519,SUBWAY,105,77.22,27.78,26.46,,DEFAULT,SUBWAY,CARLISLE,IA
SC2701,10/4/2012,SRVCE,3509,NATIONWIDE SIGN SERVICE INC.,595,380.38,214.62,36.07,,1,SHOE CARNIVAL # 411,DES MOINES,IA
SC2703,11/20/2012,SRVCE,7600,ATLANTIC BOTTLING CO.,2050.98,1062.07,988.91,48.22,,DEFAULT,ATLANTIC BOTTLING CO.,Waukee,IA
SC2705,10/9/2012,SRVCE,2371,COAST SIGN  INCORPORATED,175,85.8,89.2,50.97,,8,SPRINT 0763,ANKENY,IA
SC2708,10/9/2012,SRVCE,3274,ID ASSOCIATES  INC.,140,53.63,86.37,61.69,,2,HANCOCK FABRICS 1632 - ID ASSOCIATES,WEST DES MOINES,IA
SC2709,10/9/2012,SRVCE,3094,ME 'N MOMMY TO BE,0,142.96,-142.96,,,DEFAULT,ME ´N MOMMY TO BE,ANKENY,IA
SC2711,10/17/2012,SRVCE,2911,ST. JOHN THE APOSTLE CATHOLIC CHURCH,140,91.52,48.48,34.63,,DEFAULT,ST. JOHN THE APOSTLE CATHOLIC CHURCH,NORWALK,IA
SC2713,10/23/2012,SRVCE,2911,ST. JOHN THE APOSTLE CATHOLIC CHURCH,192.5,117.98,74.52,38.71,,DEFAULT,ST. JOHN THE APOSTLE CATHOLIC CHURCH,NORWALK,IA
SC2716,10/17/2012,SRVCE,3533,DAHL'S CAR WASH,478.61,244.56,234.05,48.9,,DEFAULT,DAHL´S CAR WASH,DES MOINES,IA
SC2717,10/17/2012,SRVCE,49300,GIT N GO CONVENIENCE STORES,105,77.22,27.78,26.46,,29,GIT N GO,CLIVE,IA
SC2718,10/23/2012,SRVCE,2351,GOOD TIMES,186.12,87.22,98.9,53.14,8,DEFAULT,GOOD TIMES,ANKENY,IA
SC2719,10/22/2012,SRVCE,3535,PIGOTT INC. WAREHOUSE,197.64,34.32,163.32,82.64,,DEFAULT,PIGOTT INC. WAREHOUSE,DES MOINES,IA
SC2722,10/22/2012,SRVCE,3047,IDENTITI RESOURCES LIMITED,402.14,198.23,203.91,50.71,,2,VERIZON WIRELESS/IDENTITI RESOURCES,DES MOINES,IA
SC2723,10/23/2012,SRVCE,106400,TACO JOHN'S,439.08,455.37,-16.29,-3.71,12,DEFAULT,TACO JOHN´S,AMES,IA
SC2724,10/31/2012,SRVCE,3009,SPENCER DREAM CENTER,175,316.3,-141.3,-80.74,,DEFAULT,SPENCER DREAM CENTER,SPENCER,IA
