"06 NOV 2025","16:23:27","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/23 through 10/31/24",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"11917","06/30/24","PYLON","18600","CAT SCALE","400.00","355.00","45.00","11.25","909.18","MIKEE","","","","","","1046","CAT #3468","BAKER CITY","OR",
"11917","06/30/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","","MIKEE","","","","","","1046","CAT #3468","BAKER CITY","OR",
"11920","07/03/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","227.28","MIKEE","","","","","","1048","CAT #526","LINCOLN","AL",
"11927","06/25/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","551.25","MIKEE","","","","","","1050","CAT #925","WILLIAMSBURG","KY",
"11934","07/24/24","PYLON","18600","CAT SCALE","80145.00","51426.07","28718.93","35.83","3750.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11953","07/25/24","PYLON","18600","CAT SCALE","2005.00","1941.95","63.05","3.14","1090.00","MIKEE","","","","","","710","CAT #1445","PONTOON BEACH","IL",
"11964","08/21/24","PYLON","18600","CAT SCALE","80145.00","51487.30","28657.70","35.76","3750.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"11968","07/22/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","203.21","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11969","09/09/24","PYLON","18600","CAT SCALE","0.00","781.95","-781.95","","","MIKEE","","","","","","1056","CAT #3483","DAVENPORT","FL",
"11971","07/24/24","PYLON","18600","CAT SCALE","4658.50","2692.88","1965.62","42.19","107.76","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11977","07/29/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","223.16","MIKEE","","","","","","158","CAT #57","EATON","OH",
"11982","07/25/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","227.28","MIKEE","","","","","","1058","CAT #271","BRUNSWICK","GA",
"12022","09/25/24","PYLON","18600","CAT SCALE","69776.00","44997.49","24778.51","35.51","3750.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12032","09/25/24","PYLON","18600","CAT SCALE","15323.00","9366.68","5956.32","38.87","","MIKEE","","","","","","903","CAT #1198","HUDSON","CO",
"12040","10/16/24","PYLON","18600","CAT SCALE","80145.00","51366.47","28778.53","35.91","3780.00","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12044","09/16/24","PYLON","18600","CAT SCALE","1874.16","1026.71","847.45","45.22","","MIKEE","","","","","","515","CAT #2023","WICHITA FALLS","TX",
"12055","09/20/24","PYLON","18600","CAT SCALE","13320.00","4061.04","9258.96","69.51","152.75","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12059","09/30/24","PYLON","18600","CAT SCALE","1651.00","1177.07","473.93","28.71","250.45","MIKEE","","","","","","1069","CAT SCALE #3198","ELLENSBURG","WA",
"12060","09/19/24","PYLON","18600","CAT SCALE","1651.00","1046.98","604.02","36.59","227.27","MIKEE","","","","","","797","CAT #73","TROUTVILLE","VA",
"12074","09/30/24","PYLON","18600","CAT SCALE","2482.17","1026.71","1455.46","58.64","","MIKEE","","","","","","618","CAT #2047","EL PASO","TX",
"12075","10/15/24","PYLON","18600","CAT SCALE","14873.00","11829.02","3043.98","20.47","4032.00","MIKEE","","","","","","1070","CAT #3107","ELOY","AZ",
"12076","09/30/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","227.28","MIKEE","","","","","","1071","CAT #959","MARION","SC",
"12083","10/03/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","227.28","MIKEE","","","","","","315","CAT #122","RISING FAWN","GA",
"12084","10/03/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","223.17","MIKEE","","","","","","162","CAT #1347","NEW PHILADELPHIA","OH",
"12088","10/16/24","PYLON","18600","CAT SCALE","2005.00","3386.67","-1381.67","-68.91","2835.00","MIKEE","","","","","","1018","CAT #1114","KANONA","NY",
"12095","10/09/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","279.73","MIKEE","","","","","","833","CAT #248","DUNCAN","SC",
"12098","10/18/24","PYLON","18600","CAT SCALE","2005.00","3424.70","-1419.70","-70.81","3085.00","MIKEE","","","","","","250","CAT #405","KANNAPOLIS","NC",
"12100","10/10/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","236.37","MIKEE","","","","","","1076","CAT #1190","DILLON","SC",
"12110","10/24/24","PYLON","18600","CAT SCALE","2146.00","2399.84","-253.84","-11.83","1657.00","MIKEE","","","","","","1080","CAT #625","NEW ALBANY","MS",
"12114","10/23/24","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","572.12","MIKEE","","","","","","1083","CAT #850","BATTLE CREEK","MI",
"12122","10/30/24","PYLON","18600","CAT SCALE","1651.00","1036.84","614.16","37.20","232.09","MIKEE","","","","","","823","CAT #841","WILMINGTON","OH",
"12123","10/30/24","PYLON","18600","CAT SCALE","1916.91","1093.88","823.03","42.94","","MIKEE","","","","","","1045","CAT #1148","OAKLAND","CA",
"","","PYLON","","Product Totals","1916699.15","1255674.82","661024.33","34.49","139585.89","MIKEE",

"11557","11/07/23","REPFCE","18600","CAT SCALE","3855.40","1555.27","2300.13","59.66","","MIKEE","","","","","","981","CAT #2187","NEW BOSTON","TX",
"11558","11/07/23","REPFCE","18600","CAT SCALE","3855.40","1531.99","2323.41","60.26","","MIKEE","","","","","","982","CAT #2035","MOUNT VERNON","TX",
"11564","12/05/23","REPFCE","18600","CAT SCALE","13320.00","4462.63","8857.37","66.50","189.89","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11582","12/05/23","REPFCE","18600","CAT SCALE","25380.00","9678.26","15701.74","61.87","189.89","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11588","11/27/23","REPFCE","18600","CAT SCALE","1952.87","797.79","1155.08","59.15","","MIKEE","","","","","","984","CAT #128","BELGIUM","WI",
"11591","11/30/23","REPFCE","18600","CAT SCALE","3735.00","1790.26","1944.74","52.07","123.65","MIKEE","","","","","","253","CAT #1450","WHITELAND","IN",
"11593","04/25/24","REPFCE","18600","CAT SCALE","0.00","5127.84","-5127.84","","","MIKEE","","","","","","986","CAT #3230","CICERO","IL",
"11594","04/25/24","REPFCE","18600","CAT SCALE","0.00","4713.22","-4713.22","","","MIKEE","","","","","","985","CAT #3229","CICERO","IL",
"11595","12/07/23","REPFCE","18600","CAT SCALE","3864.29","1543.06","2321.23","60.07","","MIKEE","","","","","","987","CAT #2907","CATTLE MILLS","TX",
"11598","11/30/23","REPFCE","18600","CAT SCALE","3735.00","1751.05","1983.95","53.12","207.41","MIKEE","","","","","","988","CAT #612","GALLUP","NM",
"11599","12/05/23","REPFCE","18600","CAT SCALE","3735.00","1566.35","2168.65","58.06","128.60","MIKEE","","","","","","990","CAT #463","LAVERGNE","TN",
"11608","12/08/23","REPFCE","18600","CAT SCALE","0.00","182.53","-182.53","","991.25","MIKEE","","","","","","991","CAT #716","ELLENSBURG","WA",
"11635","01/04/24","REPFCE","18600","CAT SCALE","132.00","249.41","-117.41","-88.95","52.16","MIKEE","","","","","","535","CAT #353","SOUTH ST. PAUL","MN",
"11636","01/04/24","REPFCE","18600","CAT SCALE","3735.00","1583.99","2151.01","57.59","136.05","MIKEE","","","","","","996","CAT #1069","CEDAR CITY","UT",
"11637","01/04/24","REPFCE","18600","CAT SCALE","3735.00","1661.15","2073.85","55.52","136.05","MIKEE","","","","","","997","CAT #1095","PAROWAN","UT",
"11654","01/26/24","REPFCE","18600","CAT SCALE","3735.00","1608.46","2126.54","56.94","146.42","MIKEE","","","","","","1002","CAT #1635","JASPER","FL",
"11656","01/26/24","REPFCE","18600","CAT SCALE","3735.00","1558.86","2176.14","58.26","133.78","MIKEE","","","","","","1003","CAT #1600","KANKAKEE","IL",
"11662","02/09/24","REPFCE","18600","CAT SCALE","1356.24","1032.32","323.92","23.88","358.71","MIKEE","","","","","","173","CAT #1333","WESTON","FL",
"11664","01/29/24","REPFCE","18600","CAT SCALE","3874.67","1586.88","2287.79","59.04","","MIKEE","","","","","","1006","CAT #2067","RHOME","TX",
"11667","01/26/24","REPFCE","18600","CAT SCALE","3735.00","1546.22","2188.78","58.60","146.41","MIKEE","","","","","","1007","CAT #1384","OCALA","FL",
"11694","02/16/24","REPFCE","18600","CAT SCALE","3735.00","1593.53","2141.47","57.34","151.32","MIKEE","","","","","","1010","CAT #479","BALDWIN","FL",
"11695","02/16/24","REPFCE","18600","CAT SCALE","3735.00","1695.33","2039.67","54.61","144.20","MIKEE","","","","","","1011","CAT #169","GREENWOOD","LA",
"11699","02/19/24","REPFCE","18600","CAT SCALE","3735.00","1671.55","2063.45","55.25","149.96","MIKEE","","","","","","185","CAT #1362","YOUNGSTOWN","FL",
"11700","02/19/24","REPFCE","18600","CAT SCALE","3884.96","1693.44","2191.52","56.41","","MIKEE","","","","","","330","CAT# 2060","HUMBLE","TX",
"11707","02/21/24","REPFCE","18600","CAT SCALE","3880.26","1642.99","2237.27","57.66","","MIKEE","","","","","","685","CAT #2037","LAREDO","TX",
"11711","02/25/24","REPFCE","18600","CAT SCALE","3880.26","1610.26","2270.00","58.50","","MIKEE","","","","","","1013","CAT #2054","LA PORTE","TX",
"11713","03/06/24","REPFCE","18600","CAT SCALE","5841.92","2963.06","2878.86","49.28","","MIKEE","","","","","","60","CAT #2133","DENTON","TX",
"11715","02/27/24","REPFCE","18600","CAT SCALE","3735.00","1586.62","2148.38","57.52","145.26","MIKEE","","","","","","199","CAT #1124","MINDEN","LA",
"11723","02/29/24","REPFCE","18600","CAT SCALE","3873.00","1655.26","2217.74","57.26","","MIKEE","","","","","","1015","CAT #103","MALVERN","AR",
"11725","02/29/24","REPFCE","18600","CAT SCALE","3735.00","1653.12","2081.88","55.74","144.20","MIKEE","","","","","","1016","CAT #1401","BIRMINGHAM","AL",
"11728","03/04/24","REPFCE","18600","CAT SCALE","1868.00","1019.47","848.53","45.42","103.43","MIKEE","","","","","","1009","CAT #1475","KENLY","NC",
"11734","03/07/24","REPFCE","18600","CAT SCALE","3878.52","1544.44","2334.08","60.18","","MIKEE","","","","","","274","CAT #2012","IOWA PARK","TX",
"11737","03/07/24","REPFCE","18600","CAT SCALE","3735.00","1646.47","2088.53","55.92","149.96","MIKEE","","","","","","1018","CAT #1114","KANONA","NY",
"11743","03/06/24","REPFCE","18600","CAT SCALE","8040.00","2004.84","6035.16","75.06","238.91","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11746","03/07/24","REPFCE","18600","CAT SCALE","3884.96","1691.34","2193.62","56.46","","MIKEE","","","","","","1020","CAT #2685","DALLAS","TX",
"11759","03/19/24","REPFCE","18600","CAT SCALE","3735.00","1623.06","2111.94","56.54","162.22","MIKEE","","","","","","1022","CAT #1264","BALDWIN","FL",
"11762","03/19/24","REPFCE","18600","CAT SCALE","3883.84","1764.35","2119.49","54.57","","MIKEE","","","","","","1023","CAT #2609","WEATHERFORD","TX",
"11773","04/18/24","REPFCE","18600","CAT SCALE","13320.00","4155.58","9164.42","68.80","155.11","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11782","04/08/24","REPFCE","18600","CAT SCALE","3880.26","1675.17","2205.09","56.83","","MIKEE","","","","","","412","CAT #2091","ANDREWS","TX",
"11784","04/10/24","REPFCE","18600","CAT SCALE","3875.67","1670.67","2205.00","56.89","","MIKEE","","","","","","483","CAT# 2085","GEORGE WEST","TX",
"11786","04/10/24","REPFCE","18600","CAT SCALE","3735.00","1617.73","2117.27","56.69","152.26","MIKEE","","","","","","1029","CAT #1534","SAN ANTONIO","FL",
"11787","04/10/24","REPFCE","18600","CAT SCALE","3735.00","1633.54","2101.46","56.26","152.26","MIKEE","","","","","","123","CAT #1296","LAKE PANASOFFKEE","FL",
"11789","04/15/24","REPFCE","18600","CAT SCALE","3735.00","1608.47","2126.53","56.94","152.26","MIKEE","","","","","","742","CAT #458","PUNTA GORDA","FL",
"11791","04/18/24","REPFCE","18600","CAT SCALE","3735.00","1731.30","2003.70","53.65","144.20","MIKEE","","","","","","971","CAT #170","MANCHESTER","TN",
"11818","04/24/24","REPFCE","18600","CAT SCALE","3735.00","1679.79","2055.21","55.03","135.11","MIKEE","","","","","","978","CAT #1397","DEMOTTE","IN",
"11826","04/25/24","REPFCE","18600","CAT SCALE","3735.00","1635.08","2099.92","56.22","144.20","MIKEE","","","","","","1032","CAT #1084","RICHMOND HILL","GA",
"11828","07/03/24","REPFCE","18600","CAT SCALE","3879.00","1739.78","2139.22","55.15","","MIKEE","","","","","","1025","CAT #2453","TYE","TX",
"11828","07/03/24","REPFCE","18600","CAT SCALE","6608.00","4887.17","1720.83","26.04","","MIKEE","","","","","","1025","CAT #2453","TYE","TX",
"11833","05/09/24","REPFCE","18600","CAT SCALE","3735.00","1632.35","2102.65","56.30","139.68","MIKEE","","","","","","1033","CAT #1360","LAUREL","MS",
"11838","05/13/24","REPFCE","18600","CAT SCALE","11205.00","4743.65","6461.35","57.66","374.55","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11847","05/14/24","REPFCE","18600","CAT SCALE","115.00","110.11","4.89","4.25","22.86","MIKEE","","","","","","937","CAT #1102","EUFAULA","OK",
"11853","05/24/24","REPFCE","18600","CAT SCALE","3735.00","1681.63","2053.37","54.98","139.68","MIKEE","","","","","","1036","CAT #431","KENLY","NC",
"11865","05/24/24","REPFCE","18600","CAT SCALE","3735.00","1733.21","2001.79","53.60","127.20","MIKEE","","","","","","1003","CAT #1600","KANKAKEE","IL",
"11879","06/10/24","REPFCE","18600","CAT SCALE","3735.00","1772.49","1962.51","52.54","143.69","MIKEE","","","","","","1041","CAT# 595","CALHOUN","GA",
"11880","06/10/24","REPFCE","18600","CAT SCALE","3735.00","1644.66","2090.34","55.97","143.69","MIKEE","","","","","","248","CAT #326","MONTEAGLE","TN",
"11893","06/15/24","REPFCE","18600","CAT SCALE","3735.00","1856.51","1878.49","50.29","139.67","MIKEE","","","","","","636","CAT #185","DALTON","GA",
"11894","06/18/24","REPFCE","18600","CAT SCALE","3735.00","5853.39","-2118.39","-56.72","149.97","MIKEE","","","","","","1042","CAT SCALE # 1484","PEMBROKE","NY",
"11895","06/18/24","REPFCE","18600","CAT SCALE","3735.00","1838.70","1896.30","50.77","138.00","MIKEE","","","","","","1043","CAT SCALE # 837","GLENDALE","KY",
"11897","06/30/24","REPFCE","18600","CAT SCALE","3873.00","1621.04","2251.96","58.15","","MIKEE","","","","","","740","CAT #1854","SCOTT CITY","KS",
"11899","07/02/24","REPFCE","18600","CAT SCALE","4020.00","1404.36","2615.64","65.07","155.90","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11900","06/11/24","REPFCE","18600","CAT SCALE","13320.00","4083.81","9236.19","69.34","93.15","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11914","07/15/24","REPFCE","18600","CAT SCALE","3735.00","1725.41","2009.59","53.80","466.63","MIKEE","","","","","","890","CAT #904","FORT ERIE","ON",
"11918","07/03/24","REPFCE","18600","CAT SCALE","3879.00","1614.52","2264.48","58.38","","MIKEE","","","","","","1047","CAT #2340","DALLAS","TX",
"11928","07/03/24","REPFCE","18600","CAT SCALE","3735.00","1678.01","2056.99","55.07","131.18","MIKEE","","","","","","1049","CAT #3200","WADSWORTH","IL",
"11931","07/05/24","REPFCE","18600","CAT SCALE","3735.00","1590.32","2144.68","57.42","144.20","MIKEE","","","","","","63","CAT #1612","ROCKY POINT","NC",
"11935","07/05/24","REPFCE","18600","CAT SCALE","3735.00","1511.80","2223.20","59.52","131.18","MIKEE","","","","","","1051","CAT #1836","SAUGET","IL",
"11939","07/05/24","REPFCE","18600","CAT SCALE","3735.00","1604.31","2130.69","57.05","144.20","MIKEE","","","","","","1052","CAT #1073","FORT MILL","SC",
"11940","07/05/24","REPFCE","18600","CAT SCALE","3735.00","1589.11","2145.89","57.45","146.41","MIKEE","","","","","","1053","CAT Scale #395","MOUNTAIN HOME","ID",
"11943","07/09/24","REPFCE","18600","CAT SCALE","666.00","410.48","255.52","38.37","396.00","MIKEE","","","","","","1054","CAT #1099","BEARDSLEY","NB",
"11949","07/18/24","REPFCE","18600","CAT SCALE","3735.00","1579.45","2155.55","57.71","139.68","MIKEE","","","","","","577","CAT #630","CARTERSVILLE","GA",
"11950","07/22/24","REPFCE","18600","CAT SCALE","3735.00","1564.48","2170.52","58.11","382.25","MIKEE","","","","","","347","CAT #1655","HOPE","BC",
"11961","07/25/24","REPFCE","18600","CAT SCALE","3735.00","1486.43","2248.57","60.20","","MIKEE","","","","","","1055","CAT #806","MEDFORD","OR",
"11962","08/16/24","REPFCE","18600","CAT SCALE","231.00","151.70","79.30","34.33","190.14","MIKEE","","","","","","979","CAT #534","MISSISSAUGA","ON",
"11966","08/06/24","REPFCE","18600","CAT SCALE","13320.00","4100.45","9219.55","69.22","153.70","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11967","08/05/24","REPFCE","18600","CAT SCALE","3735.00","1545.08","2189.92","58.63","139.68","MIKEE","","","","","","255","CAT #1607","PINE GROVE","PA",
"11984","09/18/24","REPFCE","18600","CAT SCALE","0.00","5663.19","-5663.19","","","MIKEE","","","","","","1059","CAT #3236","ROSEVILLE","MI",
"11994","08/16/24","REPFCE","18600","CAT SCALE","3735.00","1697.77","2037.23","54.54","","MIKEE","","","","","","1060","CAT #3160","DECATUR","IL",
"11996","08/20/24","REPFCE","18600","CAT SCALE","3868.77","1534.70","2334.07","60.33","","MIKEE","","","","","","1061","CAT #3214","DENMARK","WI",
"12000","08/22/24","REPFCE","18600","CAT SCALE","3735.00","430.24","3304.76","88.48","122.08","MIKEE","","","","","","303","CAT #1432","DAVENPORT","IA",
"12003","08/30/24","REPFCE","18600","CAT SCALE","3866.18","1520.83","2345.35","60.66","","MIKEE","","","","","","1063","CAT SCALE #106 ","RICHFIELD","WI",
"12008","08/30/24","REPFCE","18600","CAT SCALE","2389.61","941.98","1447.63","60.58","262.18","MIKEE","","","","","","1062","CAT #949","CALGARY","AB",
"12013","08/30/24","REPFCE","18600","CAT SCALE","3735.00","1549.16","2185.84","58.52","138.00","MIKEE","","","","","","254","CAT # 543","HOWARD CITY","MI",
"12014","08/30/24","REPFCE","18600","CAT SCALE","3735.00","1581.24","2153.76","57.66","138.00","MIKEE","","","","","","1065","CAT #39","RICHWOOD","KY",
"12031","10/25/24","REPFCE","18600","CAT SCALE","3735.00","1593.53","2141.47","57.34","285.12","MIKEE","","","","","","1067","CAT #504","LORDSBURG","NM",
"12043","09/30/24","REPFCE","18600","CAT SCALE","3889.40","1612.25","2277.15","58.55","","MIKEE","","","","","","572","CAT #341","HESPERIA","CA",
"12049","09/20/24","REPFCE","18600","CAT SCALE","3735.00","1489.69","2245.31","60.12","139.68","MIKEE","","","","","","252","CAT #1388","MORGANTOWN","WV",
"12068","10/05/24","REPFCE","18600","CAT SCALE","3735.00","1555.78","2179.22","58.35","143.52","MIKEE","","","","","","26","CAT #478","RAWLINS","WY",
"12086","10/05/24","REPFCE","18600","CAT SCALE","3884.97","1482.28","2402.69","61.85","","MIKEE","","","","","","116","CAT #2019","HOUSTON","TX",
"12087","10/11/24","REPFCE","18600","CAT SCALE","3735.00","1573.82","2161.18","57.86","150.97","MIKEE","","","","","","1072","CAT #456","CONOVER","NC",
"12089","10/11/24","REPFCE","18600","CAT SCALE","3885.97","1542.11","2343.86","60.32","","MIKEE","","","","","","1073","CAT #2125","VEGA","TX",
"12090","10/21/24","REPFCE","18600","CAT SCALE","3735.00","1593.72","2141.28","57.33","139.13","MIKEE","","","","","","1074","CAT #1605","WHITESTOWN","IN",
"12096","10/21/24","REPFCE","18600","CAT SCALE","3735.00","1512.31","2222.69","59.51","152.27","MIKEE","","","","","","1075","CAT #1410","WINSLOW","AZ",
"12102","10/26/24","REPFCE","18600","CAT SCALE","3735.00","1461.31","2273.69","60.88","145.26","MIKEE","","","","","","94","CAT #1270","LEESVILLE","SC",
"12105","10/26/24","REPFCE","18600","CAT SCALE","3874.13","1555.23","2318.90","59.86","","MIKEE","","","","","","1078","CAT #2111","HARROLD","TX",
"12106","10/26/24","REPFCE","18600","CAT SCALE","1868.00","913.22","954.78","51.11","139.13","MIKEE","","","","","","903","CAT #1198","HUDSON","CO",
"","","REPFCE","","Product Totals","396975.55","183552.77","213422.78","53.76","11653.76","MIKEE",

"11730","06/11/24","RTLT","3162","EFCO- CONSTRUCTION PRODUCTS","3386.34","1809.58","1576.76","46.56","406.07","MIKEE","","","","","","DEFAULT","EFCO","Des Moines","IA",
"","","RTLT","","Product Totals","3386.34","1809.58","1576.76","46.56","406.07","MIKEE",

"SC7829","04/29/24","SRVCE","2209","HUBBELL REALTY","0.00","977.33","-977.33","","","MIKEE","","","","","","DEFAULT","HUBBELL REALTY","WEST DES MOINES","IA",
"SC8111","08/22/24","SRVCE","5170","NEW POINT CHURCH","143.24","94.04","49.20","34.35","","MIKEE","","","","","","DEFAULT","NEW POINT CHURCH","URBANDALE","IA",
"","","SRVCE","","Product Totals","143.24","1071.37","-928.13","-647.95","0.00","MIKEE",

"11796","04/10/24","WARMFG","18600","CAT SCALE","0.00","1546.89","-1546.89","","","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"11814","05/21/24","WARMFG","18600","CAT SCALE","0.00","3852.85","-3852.85","","","MIKEE","","","","","","836","CAT #3205","HARDEEVILLE","SC",
"","","WARMFG","","Product Totals","0.00","5399.74","-5399.74","","0.00","MIKEE",

"","","","","Salesperson MIKEE Totals","2977054.48","1862409.88","1114644.60","37.44","161588.34","MIKEE",

"11426","11/02/23","BLDG","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","594.53","224.60","369.93","62.22","","RICHT","","","","","","42","WELLS FARGO-SIGNTECH","CLIVE","IA",
"11629","01/03/24","BLDG","6187","CRANE SALES & SERVICE","3206.10","2093.96","1112.14","34.69","","RICHT","","","","","","DEFAULT","Crane Sales & Service","Grimes","IA",
"11710","04/10/24","BLDG","3733","MINX SHOW PALACE","4934.42","2681.31","2253.11","45.66","88.00","RICHT","","","","","","DEFAULT","Minx Show Place","Des Moines","IA",
"11710","04/10/24","BLDG","3733","MINX SHOW PALACE","793.86","546.00","247.86","31.22","","RICHT","","","","","","DEFAULT","Minx Show Place","Des Moines","IA",
"12050","10/05/24","BLDG","5502","FAIRFIELD INN & SUITES","428.91","254.04","174.87","40.77","","RICHT","","","","","","DEFAULT","Fairfield Inn & Suites","West Des Moines","IA",
"12094","10/18/24","BLDG","5945","INDIGO SIGNS","1158.73","482.12","676.61","58.39","","RICHT","","","","","","2","TITAN MACHINERY - INDIGO SIGNS","AVOCA","IA",
"","","BLDG","","Product Totals","11116.55","6282.03","4834.52","43.49","88.00","RICHT",

"11672","03/15/24","CHANNL","3047","IDENTITI RESOURCES LIMITED","1654.74","1057.35","597.39","36.10","63.00","RICHT","","","","","","15","HERTZ-IDENTITI","ANKENY","IA",
"11756","05/10/24","CHANNL","6037","RUGGLES SIGN","500.00","308.88","191.12","38.22","50.00","RICHT","","","","","","3","BATH & BODY WORKS - RUGGLES SIGN","OTTUMWA","IA",
"11756","05/10/24","CHANNL","6037","RUGGLES SIGN","1400.42","652.08","748.34","53.44","","RICHT","","","","","","3","BATH & BODY WORKS - RUGGLES SIGN","OTTUMWA","IA",
"","","CHANNL","","Product Totals","3555.16","2018.31","1536.85","43.23","113.00","RICHT",

"11426","11/02/23","INSTL","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","418.40","0.00","418.40","100.00","","RICHT","","","","","","42","WELLS FARGO-SIGNTECH","CLIVE","IA",
"","","INSTL","","Product Totals","418.40","0.00","418.40","100.00","0.00","RICHT",

"11427","12/04/23","INT","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","595.35","298.87","296.48","49.80","","RICHT","","","","","","41","WELLS FARGO - SIGNTECH","WEST DES MOINES","IA",
"11815","06/28/24","INT","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","361.31","285.67","75.64","20.93","","RICHT","","","","","","49","WELLS FARGO-SIGNTECH","DES MOINES,","IA",
"","","INT","","Product Totals","956.66","584.54","372.12","38.90","0.00","RICHT",

"11476","11/16/23","MISC","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","4275.43","2341.59","1933.84","45.23","","RICHT","","","","","","19","WELLS FARGO-SIGNTECH","JEFFERSON","IA",
"11501","03/12/24","MISC","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","981.93","452.11","529.82","53.96","","RICHT","","","","","","43","WELLS FARGO - SIGNTECH","DES MOINES","IA",
"11783","04/17/24","MISC","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","593.46","189.46","404.00","68.08","","RICHT","","","","","","43","WELLS FARGO - SIGNTECH","DES MOINES","IA",
"","","MISC","","Product Totals","5850.82","2983.16","2867.66","49.01","0.00","RICHT",

"11427","12/04/23","MONMNT","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","595.72","765.80","-170.08","-28.55","","RICHT","","","","","","41","WELLS FARGO - SIGNTECH","WEST DES MOINES","IA",
"11546","11/30/23","MONMNT","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","449.23","165.55","283.68","63.15","275.45","RICHT","","","","","","44","WELLS FARGO ADVISORS-SIGNTECH","WEST DES MOINES","IA",
"11870","05/31/24","MONMNT","4435","PRINCIPLE GLOBAL  INC.","2150.00","2729.30","-579.30","-26.94","","RICHT","","","","","","12","CLAAS - PRINCIPAL GLOBAL","BOONE","IA",
"12050","10/05/24","MONMNT","5502","FAIRFIELD INN & SUITES","613.11","245.87","367.24","59.90","","RICHT","","","","","","DEFAULT","Fairfield Inn & Suites","West Des Moines","IA",
"","","MONMNT","","Product Totals","3808.06","3906.52","-98.46","-2.59","275.45","RICHT",

"11771","05/21/24","OUTS","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","1356.62","472.47","884.15","65.17","","RICHT","","","","","","48","WELLS FARGO-SIGNTECH","WEST DES MOINES","IA",
"11771","05/21/24","OUTS","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","333.00","250.00","83.00","24.92","","RICHT","","","","","","48","WELLS FARGO-SIGNTECH","WEST DES MOINES","IA",
"11771","05/21/24","OUTS","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","437.00","350.00","87.00","19.91","","RICHT","","","","","","48","WELLS FARGO-SIGNTECH","WEST DES MOINES","IA",
"12020","08/27/24","OUTS","4435","PRINCIPLE GLOBAL  INC.","9039.56","7227.04","1812.52","20.05","","RICHT","","","","","","12","CLAAS - PRINCIPAL GLOBAL","BOONE","IA",
"12042","09/30/24","OUTS","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","411.35","68.64","342.71","83.31","","RICHT","","","","","","38","WELLS FARGO / SIGNTECH","CLIVE","IA",
"SC7938","04/24/24","OUTS","4598","WESTAR FOODS","1432.20","1274.03","158.17","11.04","","RICHT","","","","","","12","HARDEES-WESTAR FOODS","CRESTON","IA",
"","","OUTS","","Product Totals","13009.73","9642.18","3367.55","25.88","0.00","RICHT",

